Nome,CNPJ,Emissão,Série,Valor,Ticker,Ano
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,2802917.4,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,2802101.09,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2680409.11,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2610705.8,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2469488.71,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2333703.04,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2248610.68,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2221453.55,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,2127053.95,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,2127053.17,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1819527.97,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,1801759.0,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,1800943.06,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1774266.08,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,1741428.61,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,1740612.69,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1585976.62,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1330699.56,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1308068.61,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1251038.63,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1207587.22,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1155083.43,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1143315.34,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1063654.41,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1055507.27,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1017487.28,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,1.0,989744.54,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,862691.62,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,709706.43,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,375026.76,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,375026.62,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,1.0,170392.59,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,150010.65,KNRI11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,63446926.15,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,37001086.51,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,18320907.01,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,1.0,11362912.19,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,10452739.76,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,1.0,7798932.56,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,1.0,7001174.13,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,1.0,6982238.68,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,1.0,6847220.74,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,6737603.37,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,5038474.32,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,5038472.36,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,4318104.22,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,4318102.53,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,4129571.46,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,4128749.79,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,4057490.24,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,3886705.44,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,3885880.64,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,3883412.32,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,3883410.8,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,3753334.06,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,3753332.59,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,3746983.26,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,3681299.09,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,3573034.32,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,3572212.43,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,3564858.98,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,3508131.74,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,3498115.86,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,3497293.94,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,3321031.38,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2870199.13,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,2830437.05,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,2829612.66,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2714945.64,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2565663.44,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2472113.26,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2442256.82,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,2147937.83,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,2147936.99,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,2000381.5,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1950620.77,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,1819449.06,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,1818625.07,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,1758526.33,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,1757702.37,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1743616.12,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1462965.58,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1438085.21,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1375386.68,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1327616.38,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1269893.93,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1256956.14,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1169377.25,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1160420.31,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,1118621.3,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,1.0,999462.06,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,948439.59,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,43.0,1.0,780248.31,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,378708.85,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,378708.71,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,1.0,172065.54,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,4.0,151483.48,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,9.0,3.0,150660.26,KNRI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,51875469.77,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,10009638.88,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,8876827.99,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7607673.66,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7274792.61,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6870113.69,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6846906.29,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6841829.68,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6764229.95,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6294280.24,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6167364.8,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6162288.19,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6150684.49,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6031746.6,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,4985963.43,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,3784255.59,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,3204795.99,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,3097461.79,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,3063608.1,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2914699.66,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2868318.34,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2346731.94,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2219793.6,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2097737.5,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2021249.01,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1996837.79,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1425615.24,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1175807.09,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1124543.53,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1085485.58,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1038290.55,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1027712.36,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,956106.11,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,948782.75,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,914607.04,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,880430.49,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,667212.56,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,637946.55,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,266159.79,KNRI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,56873935.84,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,12603442.78,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,11048124.31,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,11036117.22,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,10565439.27,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,10081153.28,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,9797785.94,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,8396958.7,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,8379348.3,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,8289695.36,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,8029541.73,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7582877.96,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7557262.83,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7551659.52,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7551659.52,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7466008.94,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6947302.63,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6807219.91,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6801616.6,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6788809.03,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6687149.0,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6657531.51,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,5663344.41,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,5503249.87,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,5275115.14,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,5022165.77,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,4242505.35,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,4176866.59,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,3418818.93,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,3358802.37,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2216006.66,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2189243.3,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2162076.78,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1562980.54,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1305570.99,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1289102.1,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1023004.12,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,971773.87,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,736434.89,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,699415.95,KNRI11,2021
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,85342471.99,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,18590914.13,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,14320541.77,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,13781747.13,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,13193971.16,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,12589201.67,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,10719914.14,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,10486003.29,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,10464011.68,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,10352054.35,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,10027178.17,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,9668314.95,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,9005567.56,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,8350817.11,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7670076.57,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7072304.41,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6587489.2,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,6271609.6,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,5297980.69,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,5216011.93,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,4269372.74,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,3839536.57,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,3409700.4,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2776941.58,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2735957.2,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2703969.39,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2699970.91,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2519039.88,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2508044.07,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1630378.59,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1111576.33,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,386852.55,KNRI11,2020
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,86629693.57,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,18871321.12,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,14536538.68,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,9814142.27,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,9141398.65,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,7785764.44,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2777223.68,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,2557034.59,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,1128342.25,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,,,392687.45,KNRI11,2019
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,79.0,1.0,111244407.2,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,500.0,72566542.5,KNSC11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,10.0,1.0,68097671.85,KNSC11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4.0,240.0,54461501.2,KNSC11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4.0,134.0,44462100.71,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,355.0,40352044.04,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,181.0,1.0,38804382.4,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,9.0,1.0,31081812.12,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,269.0,30110506.27,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,359.0,28330351.87,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,340.0,25629337.3,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,359.0,24966640.98,KNSC11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,42.0,1.0,24445899.77,KNSC11,2024
BARIGUI SECURITIZADORA SA,10.608.405/0001-60,1.0,82.0,23233316.9,KNSC11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4.0,133.0,21385691.62,KNSC11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,32.0,1.0,20051943.32,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,178.0,1.0,19713142.4,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,237.0,1.0,19196382.17,KNSC11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,39.0,3.0,17579913.18,KNSC11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4.0,283.0,16983667.68,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,17.0,2.0,16718658.56,KNSC11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4.0,135.0,15471035.49,KNSC11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4.0,331.0,15132395.17,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,8.0,3.0,15050172.09,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,388.0,14755992.12,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,245.0,14192012.33,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,182.0,13929977.6,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,265.0,1.0,13864763.32,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,362.0,13798807.85,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,13.0,3.0,13545154.88,KNSC11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4.0,135.0,12376828.39,KNSC11,2024
VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,4.0,135.0,12376828.39,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,182.0,12321811.44,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,14.0,3.0,12040137.67,KNSC11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,53.0,1.0,11831072.18,KNSC11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,39.0,2.0,11039236.59,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,304.0,10865759.72,KNSC11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,29.0,1.0,10749435.86,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,39.0,3.0,10535120.46,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,205.0,1.0,10042149.15,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,119.0,1.0,10019643.48,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,348.0,9964183.54,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,33.0,5.0,9952815.71,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1.0,340.0,9865244.51,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,17.0,2.0,9754348.93,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,40.0,3.0,9029474.35,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,304.0,8703312.96,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,224.0,2.0,8185483.16,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,33.0,2.0,7959847.11,KNSC11,2024
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,187.0,1.0,7928928.78,KNSC11,2024
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,59.0,1.0,7867814.79,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,304.0,7633984.22,KNSC11,2024
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1.0,269.0,7527626.57,KNSC11,2024
