Ticker,Trimestre,Lucro líquido,Outras desp/receitas,Res. imóveis estoque,Res. imóveis renda,Resultado TVM,Resultado financeiro,Data,Ano,Mes,Dia
RBRP11,2T2023,58.091,-4.043,0.0,6.219,55.424,492.0,2023-04-01,2023,4,1
RBRP11,2T2024,6.913,-4.467,0.0,17.81,-8.007,1.578,2024-04-01,2024,4,1
RBRP11,3T2018,2.144,-440.0,0.0,2.503,28.0,52.0,2018-07-01,2018,7,1
RBRP11,3T2019,2.175,-499.0,0.0,1.914,199.0,561.0,2019-07-01,2019,7,1
RBRP11,3T2020,4.912,-4.557,0.0,5.407,3.387,675.0,2020-07-01,2020,7,1
RBRP11,3T2021,12.693,-3.105,0.0,12.951,2.486,360.0,2021-07-01,2021,7,1
RBRP11,3T2023,5.665,-1.777,0.0,4.049,2.905,488.0,2023-07-01,2023,7,1
RBRP11,4T2018,1.629,-478.0,0.0,2.057,14.0,36.0,2018-10-01,2018,10,1
RBRP11,4T2019,23.008,-1.235,0.0,13.105,10.122,1.017,2019-10-01,2019,10,1
RBRP11,4T2020,35.938,3.006,0.0,31.673,600.0,659.0,2020-10-01,2020,10,1
RBRP11,4T2021,2.783,-2.6,0.0,1.277,3.667,440.0,2021-10-01,2021,10,1
RBRP11,4T2022,-33.138,-1.109,0.0,-16.119,-16.031,122.0,2022-10-01,2022,10,1
RBRP11,4T2023,-4.374,-1.741,0.0,-5.856,2.847,375.0,2023-10-01,2023,10,1
RBRR11,1T2019,4.301,-732.0,0.0,0.0,4.28,753.0,2019-01-01,2019,1,1
RBRR11,1T2020,10.128,-2.045,0.0,0.0,11.922,251.0,2020-01-01,2020,1,1
RBRR11,1T2021,21.658,-5.452,0.0,0.0,26.875,235.0,2021-01-01,2021,1,1
RBRR11,1T2022,12.964,-2.725,0.0,0.0,14.87,819.0,2022-01-01,2022,1,1
RBRR11,1T2023,46.775,-2.985,0.0,0.0,48.296,1.463,2023-01-01,2023,1,1
RBRR11,1T2024,13.194,-3.54,0.0,0.0,15.621,1.113,2024-01-01,2024,1,1
RBRR11,2T2019,8.392,-2.068,0.0,0.0,9.138,1.321,2019-04-01,2019,4,1
RBRR11,2T2020,10.555,-3.459,0.0,0.0,13.885,129.0,2020-04-01,2020,4,1
RBRR11,2T2021,21.493,-5.517,0.0,0.0,26.464,546.0,2021-04-01,2021,4,1
RBRR11,2T2022,9.998,-2.906,0.0,0.0,10.928,1.976,2022-04-01,2022,4,1
RBRR11,2T2023,60.807,-3.122,0.0,0.0,62.545,1.384,2023-04-01,2023,4,1
RBRR11,2T2024,18.368,-3.609,0.0,0.0,20.07,1.906,2024-04-01,2024,4,1
RBRR11,3T2019,9.984,-1.907,0.0,0.0,11.232,660.0,2019-07-01,2019,7,1
RBRR11,3T2020,13.565,-4.517,0.0,0.0,17.969,112.0,2020-07-01,2020,7,1
RBRR11,3T2021,28.981,-6.774,0.0,0.0,34.617,1.139,2021-07-01,2021,7,1
RBRR11,3T2022,41.203,-3.394,0.0,0.0,41.631,2.966,2022-07-01,2022,7,1
RBRR11,3T2023,-13.506,-3.167,0.0,0.0,-11.838,1.499,2023-07-01,2023,7,1
RBRR11,4T2019,11.81,-3.527,0.0,0.0,14.58,758.0,2019-10-01,2019,10,1
RBRR11,4T2020,26.191,-7.701,0.0,0.0,33.611,281.0,2020-10-01,2020,10,1
RBRR11,4T2022,4.398,-3.163,0.0,0.0,6.361,1.2,2022-10-01,2022,10,1
RBRR11,4T2023,62.765,-3.469,0.0,0.0,64.545,1.689,2023-10-01,2023,10,1
RBRS11,1T2021,1.625,-283.0,0.0,1.762,0.0,146.0,2021-01-01,2021,1,1
RBRS11,1T2022,2.025,-416.0,0.0,2.309,0.0,133.0,2022-01-01,2022,1,1
RBRS11,1T2024,-291.0,-1.904,0.0,1.316,0.0,297.0,2024-01-01,2024,1,1
RBRS11,2T2021,939.0,-207.0,0.0,961.0,0.0,184.0,2021-04-01,2021,4,1
RBRS11,2T2022,2.271,-453.0,0.0,2.493,0.0,232.0,2022-04-01,2022,4,1
RBRS11,2T2024,-1.504,-2.165,-162.0,704.0,0.0,119.0,2024-04-01,2024,4,1
RBRS11,3T2021,1.435,-468.0,0.0,1.676,0.0,227.0,2021-07-01,2021,7,1
RBRS11,3T2022,2.357,-494.0,0.0,2.608,0.0,242.0,2022-07-01,2022,7,1
RBRS11,4T2021,5.839,-746.0,0.0,6.264,0.0,320.0,2021-10-01,2021,10,1
RBRS11,4T2022,10.053,-545.0,0.0,10.459,0.0,139.0,2022-10-01,2022,10,1
RBRX11,1T2022,1.774,-630.0,0.0,0.0,2.355,48.0,2022-01-01,2022,1,1
RBRX11,1T2023,10.502,-654.0,0.0,0.0,10.912,244.0,2023-01-01,2023,1,1
RBRX11,1T2024,2.487,-628.0,0.0,0.0,2.795,321.0,2024-01-01,2024,1,1
RBRX11,2T2022,-456.0,321.0,0.0,0.0,-835.0,58.0,2022-04-01,2022,4,1
RBRX11,2T2024,11.904,-976.0,0.0,0.0,12.425,454.0,2024-04-01,2024,4,1
RBRX11,3T2022,6.382,-1.199,0.0,0.0,6.776,806.0,2022-07-01,2022,7,1
RBRX11,3T2023,4.954,-880.0,0.0,0.0,5.649,185.0,2023-07-01,2023,7,1
RBRX11,4T2022,4.91,105.0,0.0,0.0,4.631,174.0,2022-10-01,2022,10,1
RBRY11,1T2019,679.0,-140.0,0.0,0.0,705.0,114.0,2019-01-01,2019,1,1
RBRY11,1T2020,-4.733,-549.0,0.0,0.0,-4.638,455.0,2020-01-01,2020,1,1
RBRY11,1T2021,5.731,-739.0,0.0,0.0,5.782,688.0,2021-01-01,2021,1,1
RBRY11,1T2022,9.066,-1.237,0.0,0.0,10.057,246.0,2022-01-01,2022,1,1
RBRY11,1T2023,21.668,-1.8,0.0,0.0,22.336,1.133,2023-01-01,2023,1,1
RBRY11,1T2024,26.639,-3.298,0.0,0.0,28.325,1.612,2024-01-01,2024,1,1
RBRY11,2T2019,1.849,-176.0,0.0,0.0,1.79,235.0,2019-04-01,2019,4,1
RBRY11,2T2020,7.589,-1.482,0.0,0.0,8.924,147.0,2020-04-01,2020,4,1
RBRY11,2T2021,5.981,-1.215,0.0,0.0,6.622,574.0,2021-04-01,2021,4,1
RBRY11,2T2022,8.903,-1.348,0.0,0.0,9.228,1.023,2022-04-01,2022,4,1
RBRY11,2T2023,21.652,-2.096,0.0,0.0,22.279,1.469,2023-04-01,2023,4,1
RBRY11,2T2024,34.219,-5.189,0.0,0.0,35.758,3.65,2024-04-01,2024,4,1
RBRY11,3T2019,3.576,-339.0,0.0,0.0,3.551,364.0,2019-07-01,2019,7,1
RBRY11,3T2020,4.724,-864.0,0.0,0.0,5.511,77.0,2020-07-01,2020,7,1
RBRY11,3T2021,10.922,-1.217,0.0,0.0,11.806,333.0,2021-07-01,2021,7,1
RBRY11,3T2022,9.546,-2.427,0.0,0.0,10.946,1.028,2022-07-01,2022,7,1
RBRY11,3T2023,6.3,-3.926,0.0,0.0,9.735,491.0,2023-07-01,2023,7,1
RBRY11,4T2019,4.73,-821.0,0.0,0.0,5.434,116.0,2019-10-01,2019,10,1
RBRY11,4T2020,6.386,-550.0,0.0,0.0,5.938,999.0,2020-10-01,2020,10,1
RBRY11,4T2021,14.561,-1.181,0.0,0.0,15.279,463.0,2021-10-01,2021,10,1
RBRY11,4T2022,16.401,-2.961,0.0,0.0,18.184,1.178,2022-10-01,2022,10,1
RBRY11,4T2023,30.148,-4.543,0.0,0.0,30.581,4.11,2023-10-01,2023,10,1
RBVA11,1T2019,10.397,-594.0,0.0,9.157,528.0,1.305,2019-01-01,2019,1,1
RBVA11,1T2020,1.79,-1.255,0.0,14.069,0.0,-11.024,2020-01-01,2020,1,1
RBVA11,1T2021,27.703,-3.889,0.0,31.984,-758.0,366.0,2021-01-01,2021,1,1
RBVA11,1T2022,10.793,-3.135,0.0,13.767,-630.0,792.0,2022-01-01,2022,1,1
RBVA11,1T2023,17.701,-2.27,0.0,20.29,-1.398,1.079,2023-01-01,2023,1,1
RBVA11,1T2024,20.526,-2.991,0.0,19.779,401.0,3.336,2024-01-01,2024,1,1
RBVA11,2T2019,16.445,-722.0,0.0,12.159,495.0,4.513,2019-04-01,2019,4,1
RBVA11,2T2020,-75.357,-2.845,0.0,-74.936,0.0,2.423,2020-04-01,2020,4,1
RBVA11,2T2021,28.078,-2.983,0.0,32.691,-2.016,387.0,2021-04-01,2021,4,1
RBVA11,2T2022,36.325,-2.924,0.0,38.226,263.0,760.0,2022-04-01,2022,4,1
RBVA11,2T2023,37.628,-2.178,0.0,34.831,4.108,867.0,2023-04-01,2023,4,1
RBVA11,2T2024,33.234,-3.058,0.0,33.306,-235.0,3.221,2024-04-01,2024,4,1
RBVA11,3T2019,19.81,-773.0,0.0,19.904,48.0,630.0,2019-07-01,2019,7,1
RBVA11,3T2020,28.269,-3.09,0.0,31.063,-238.0,534.0,2020-07-01,2020,7,1
RBVA11,3T2021,25.346,-3.127,0.0,27.828,285.0,359.0,2021-07-01,2021,7,1
RBVA11,3T2023,29.329,-2.822,0.0,30.023,1.073,1.054,2023-07-01,2023,7,1
RBVA11,4T2019,115.764,-3.309,0.0,109.031,0.0,10.042,2019-10-01,2019,10,1
RBVA11,4T2020,17.942,-3.012,0.0,21.979,-1.791,767.0,2020-10-01,2020,10,1
RBVA11,4T2021,-66.182,-3.319,0.0,-135.067,71.55,654.0,2021-10-01,2021,10,1
RBVA11,4T2023,59.73,-3.235,0.0,51.064,10.928,973.0,2023-10-01,2023,10,1
RBVO11,1T2017,-8.66,-672.0,0.0,0.0,-8.028,40.0,2017-01-01,2017,1,1
RBVO11,1T2018,918.0,-110.0,0.0,0.0,1.011,16.0,2018-01-01,2018,1,1
RBVO11,1T2019,3.569,-108.0,0.0,0.0,3.67,6.0,2019-01-01,2019,1,1
RBVO11,1T2020,137.0,-98.0,0.0,0.0,227.0,8.0,2020-01-01,2020,1,1
RBVO11,1T2021,359.0,-81.0,0.0,0.0,440.0,1.0,2021-01-01,2021,1,1
RBVO11,1T2022,67.0,-69.0,0.0,0.0,124.0,13.0,2022-01-01,2022,1,1
RBVO11,1T2023,42.0,-76.0,0.0,0.0,105.0,13.0,2023-01-01,2023,1,1
RBVO11,1T2024,61.0,-60.0,0.0,0.0,66.0,56.0,2024-01-01,2024,1,1
RBVO11,2T2017,-12.0,-144.0,0.0,0.0,87.0,46.0,2017-04-01,2017,4,1
RBVO11,2T2018,-64.0,-98.0,0.0,0.0,11.0,23.0,2018-04-01,2018,4,1
RBVO11,2T2019,-1.406,-89.0,0.0,0.0,-1.327,10.0,2019-04-01,2019,4,1
RBVO11,2T2020,-181.0,-107.0,0.0,0.0,-80.0,6.0,2020-04-01,2020,4,1
RBVO11,2T2021,-446.0,-93.0,0.0,0.0,-354.0,2.0,2021-04-01,2021,4,1
RBVO11,2T2023,300.0,-67.0,0.0,0.0,355.0,13.0,2023-04-01,2023,4,1
RBVO11,2T2024,-295.0,5.0,0.0,0.0,-332.0,32.0,2024-04-01,2024,4,1
RBVO11,3T2017,1.065,-104.0,0.0,0.0,1.119,51.0,2017-07-01,2017,7,1
RBVO11,3T2018,972.0,-93.0,0.0,0.0,1.033,32.0,2018-07-01,2018,7,1
RBVO11,3T2019,305.0,-113.0,0.0,0.0,403.0,14.0,2019-07-01,2019,7,1
RBVO11,3T2020,555.0,-77.0,0.0,0.0,629.0,3.0,2020-07-01,2020,7,1
RBVO11,3T2021,137.0,-57.0,0.0,0.0,189.0,5.0,2021-07-01,2021,7,1
RBVO11,3T2022,-2.196,-1.05,0.0,0.0,-1.169,23.0,2022-07-01,2022,7,1
RBVO11,3T2023,-35.0,-16.0,0.0,0.0,-32.0,14.0,2023-07-01,2023,7,1
RBVO11,4T2017,171.0,-114.0,0.0,0.0,242.0,43.0,2017-10-01,2017,10,1
RBVO11,4T2018,514.0,-108.0,0.0,0.0,572.0,50.0,2018-10-01,2018,10,1
RBVO11,4T2019,-5.496,-85.0,0.0,0.0,-5.433,22.0,2019-10-01,2019,10,1
RBVO11,4T2020,798.0,-83.0,0.0,0.0,875.0,5.0,2020-10-01,2020,10,1
RBVO11,4T2021,938.0,-53.0,0.0,0.0,984.0,7.0,2021-10-01,2021,10,1
RBVO11,4T2022,119.0,-77.0,0.0,0.0,184.0,13.0,2022-10-01,2022,10,1
RCFA11,1T2019,1.954,-91.0,0.0,2.034,0.0,11.0,2019-01-01,2019,1,1
RCFA11,1T2020,-164.0,-166.0,0.0,0.0,0.0,2.0,2020-01-01,2020,1,1
RCFA11,1T2021,-112.0,-112.0,0.0,0.0,0.0,0.0,2021-01-01,2021,1,1
RCFA11,1T2023,44.0,-33.0,0.0,74.0,3.0,0.0,2023-01-01,2023,1,1
RCFA11,1T2024,-100.0,-100.0,0.0,0.0,0.0,0.0,2024-01-01,2024,1,1
RCFA11,2T2019,-116.0,-126.0,0.0,1.0,0.0,9.0,2019-04-01,2019,4,1
RCFA11,2T2021,27.0,23.0,4.0,0.0,0.0,0.0,2021-04-01,2021,4,1
RCFA11,2T2023,-115.0,-115.0,0.0,0.0,0.0,0.0,2023-04-01,2023,4,1
RCFA11,2T2024,-65.0,-65.0,0.0,0.0,0.0,0.0,2024-04-01,2024,4,1
RCFA11,3T2019,-111.0,-119.0,0.0,0.0,0.0,8.0,2019-07-01,2019,7,1
RCFA11,3T2021,27.0,23.0,4.0,0.0,0.0,0.0,2021-07-01,2021,7,1
RCFA11,3T2022,-120.0,-120.0,0.0,0.0,0.0,0.0,2022-07-01,2022,7,1
RCFA11,3T2023,1.705,-91.0,0.0,1.796,0.0,0.0,2023-07-01,2023,7,1
RCFA11,4T2019,-139.0,-178.0,0.0,33.0,0.0,5.0,2019-10-01,2019,10,1
RCFA11,4T2020,-115.0,-115.0,0.0,0.0,0.0,0.0,2020-10-01,2020,10,1
RCFA11,4T2021,-3.696,-157.0,-49.0,0.0,-3.49,0.0,2021-10-01,2021,10,1
RCFA11,4T2022,-2.579,-147.0,0.0,0.0,-2.432,0.0,2022-10-01,2022,10,1
RCFA11,4T2023,1.705,-91.0,0.0,1.796,0.0,0.0,2023-10-01,2023,10,1
RCFF11,1T2020,-5.0,-112.0,0.0,0.0,64.0,43.0,2020-01-01,2020,1,1
RCFF11,1T2021,606.0,-227.0,0.0,0.0,803.0,29.0,2021-01-01,2021,1,1
RCFF11,1T2022,-290.0,-109.0,0.0,0.0,-300.0,118.0,2022-01-01,2022,1,1
RCFF11,1T2023,-563.0,-100.0,0.0,0.0,-585.0,123.0,2023-01-01,2023,1,1
RCFF11,1T2024,355.0,-235.0,0.0,0.0,530.0,60.0,2024-01-01,2024,1,1
RCFF11,2T2020,881.0,-278.0,0.0,0.0,1.052,107.0,2020-04-01,2020,4,1
RCFF11,2T2021,-669.0,-28.0,0.0,0.0,-659.0,18.0,2021-04-01,2021,4,1
RCFF11,2T2023,1.298,-132.0,0.0,0.0,1.29,139.0,2023-04-01,2023,4,1
RCFF11,2T2024,-4.235,-188.0,0.0,0.0,-4.13,83.0,2024-04-01,2024,4,1
RCFF11,3T2020,167.0,-98.0,0.0,0.0,214.0,51.0,2020-07-01,2020,7,1
RCFF11,3T2021,117.0,-135.0,0.0,0.0,214.0,38.0,2021-07-01,2021,7,1
RCFF11,3T2023,312.0,-115.0,0.0,0.0,323.0,105.0,2023-07-01,2023,7,1
RCFF11,4T2020,111.0,-156.0,0.0,0.0,233.0,34.0,2020-10-01,2020,10,1
RCFF11,4T2021,152.0,-89.0,0.0,0.0,158.0,82.0,2021-10-01,2021,10,1
RCFF11,4T2022,-4.949,-242.0,0.0,0.0,-4.745,39.0,2022-10-01,2022,10,1
RCFF11,4T2023,1.435,-69.0,0.0,0.0,1.425,78.0,2023-10-01,2023,10,1
RCRB11,1T2019,1.348,-1.17,0.0,1.42,0.0,1.099,2019-01-01,2019,1,1
RCRB11,1T2020,6.387,-1.46,0.0,6.969,0.0,877.0,2020-01-01,2020,1,1
RCRB11,1T2021,5.567,-1.33,0.0,7.153,0.0,-256.0,2021-01-01,2021,1,1
RCRB11,1T2022,3.125,-1.271,0.0,3.253,-259.0,1.402,2022-01-01,2022,1,1
RCRB11,1T2023,12.469,-1.027,0.0,5.929,6.023,1.545,2023-01-01,2023,1,1
RCRB11,1T2024,10.446,-1.376,0.0,8.339,1.82,1.663,2024-01-01,2024,1,1
RCRB11,2T2019,3.801,-854.0,0.0,4.459,0.0,196.0,2019-04-01,2019,4,1
RCRB11,2T2020,8.323,-1.378,0.0,9.429,0.0,271.0,2020-04-01,2020,4,1
RCRB11,2T2021,12.409,-1.402,0.0,8.429,0.0,5.382,2021-04-01,2021,4,1
RCRB11,2T2022,2.394,-1.109,0.0,3.244,-1.115,1.373,2022-04-01,2022,4,1
RCRB11,2T2023,6.463,-1.158,0.0,5.779,277.0,1.565,2023-04-01,2023,4,1
RCRB11,2T2024,7.522,-1.411,0.0,9.202,-1.826,1.557,2024-04-01,2024,4,1
RCRB11,3T2019,5.541,-815.0,0.0,6.088,0.0,269.0,2019-07-01,2019,7,1
RCRB11,3T2020,5.97,-1.176,0.0,6.814,0.0,331.0,2020-07-01,2020,7,1
RCRB11,3T2021,-5.05,-1.277,0.0,7.374,0.0,-11.146,2021-07-01,2021,7,1
RCRB11,3T2022,17.084,-1.182,0.0,9.879,6.957,1.431,2022-07-01,2022,7,1
RCRB11,3T2023,11.859,-1.269,0.0,8.207,3.372,1.549,2023-07-01,2023,7,1
RCRB11,4T2019,88.886,-1.496,0.0,89.116,0.0,1.266,2019-10-01,2019,10,1
RCRB11,4T2020,33.053,-1.606,0.0,31.495,0.0,3.164,2020-10-01,2020,10,1
RCRB11,4T2021,19.87,-1.581,0.0,18.684,1.339,1.428,2021-10-01,2021,10,1
RCRB11,4T2022,45.852,-1.172,0.0,52.831,-7.521,1.714,2022-10-01,2022,10,1
RCRB11,4T2023,-3.644,-1.473,0.0,-4.892,708.0,2.013,2023-10-01,2023,10,1
RECT11,1T2020,8.261,-10.849,0.0,17.949,538.0,623.0,2020-01-01,2020,1,1
RECT11,1T2021,11.215,-9.119,0.0,19.957,259.0,117.0,2021-01-01,2021,1,1
RECT11,1T2024,8.736,-2.295,0.0,10.95,26.0,55.0,2024-01-01,2024,1,1
RECT11,2T2021,9.251,-9.36,0.0,14.585,3.949,76.0,2021-04-01,2021,4,1
RECT11,2T2022,4.47,-11.862,0.0,15.446,810.0,75.0,2022-04-01,2022,4,1
RECT11,2T2023,7.729,-2.475,0.0,9.876,250.0,78.0,2023-04-01,2023,4,1
RECT11,2T2024,9.561,-2.383,0.0,11.873,23.0,47.0,2024-04-01,2024,4,1
RECT11,3T2020,15.247,-10.486,0.0,23.758,1.744,232.0,2020-07-01,2020,7,1
RECT11,3T2021,9.993,-9.621,0.0,15.269,4.297,48.0,2021-07-01,2021,7,1
RECT11,3T2022,20.17,-2.494,0.0,21.689,654.0,320.0,2022-07-01,2022,7,1
RECT11,3T2023,10.797,-2.634,0.0,13.224,87.0,120.0,2023-07-01,2023,7,1
RECT11,4T2020,13.276,-13.052,0.0,24.963,1.297,67.0,2020-10-01,2020,10,1
RECT11,4T2021,55.157,-12.261,0.0,62.863,4.432,123.0,2021-10-01,2021,10,1
RECT11,4T2022,-2.211,-3.134,0.0,225.0,1.0,696.0,2022-10-01,2022,10,1
RECT11,4T2023,6.223,-2.418,0.0,8.404,53.0,184.0,2023-10-01,2023,10,1
RECX11,1T2021,360.0,-32.0,0.0,0.0,373.0,19.0,2021-01-01,2021,1,1
RECX11,1T2022,211.0,-77.0,0.0,0.0,283.0,5.0,2022-01-01,2022,1,1
RECX11,1T2023,-897.0,-74.0,0.0,0.0,-827.0,3.0,2023-01-01,2023,1,1
RECX11,1T2024,590.0,-70.0,0.0,0.0,654.0,7.0,2024-01-01,2024,1,1
RECX11,2T2022,-79.0,-267.0,0.0,0.0,181.0,7.0,2022-04-01,2022,4,1
RECX11,2T2024,-250.0,-78.0,0.0,0.0,-179.0,7.0,2024-04-01,2024,4,1
RECX11,3T2021,139.0,-219.0,0.0,0.0,355.0,3.0,2021-07-01,2021,7,1
RECX11,3T2022,-76.0,-72.0,0.0,0.0,-9.0,5.0,2022-07-01,2022,7,1
RECX11,3T2023,-74.0,-71.0,0.0,0.0,-12.0,8.0,2023-07-01,2023,7,1
RECX11,4T2021,732.0,48.0,0.0,0.0,680.0,4.0,2021-10-01,2021,10,1
RECX11,4T2022,-342.0,-76.0,0.0,0.0,-273.0,7.0,2022-10-01,2022,10,1
RECX11,4T2023,428.0,-71.0,0.0,0.0,496.0,2.0,2023-10-01,2023,10,1
RELG11,1T2021,1.935,-470.0,0.0,2.341,51.0,13.0,2021-01-01,2021,1,1
RELG11,1T2023,1.737,-470.0,0.0,2.028,85.0,94.0,2023-01-01,2023,1,1
RELG11,1T2024,979.0,-557.0,0.0,1.505,0.0,31.0,2024-01-01,2024,1,1
RELG11,2T2021,2.142,-881.0,0.0,2.591,381.0,51.0,2021-04-01,2021,4,1
RELG11,2T2023,1.731,-508.0,0.0,2.135,84.0,20.0,2023-04-01,2023,4,1
RELG11,2T2024,781.0,-589.0,0.0,1.361,0.0,10.0,2024-04-01,2024,4,1
RELG11,3T2021,2.71,-465.0,0.0,2.45,667.0,58.0,2021-07-01,2021,7,1
RELG11,3T2022,1.75,-2.868,0.0,4.517,39.0,61.0,2022-07-01,2022,7,1
RELG11,3T2023,1.084,-629.0,0.0,1.689,0.0,24.0,2023-07-01,2023,7,1
RELG11,4T2022,6.849,-832.0,0.0,7.52,0.0,160.0,2022-10-01,2022,10,1
RELG11,4T2023,2.289,-812.0,0.0,3.08,0.0,21.0,2023-10-01,2023,10,1
RFOF11,1T2020,-8.523,-155.0,0.0,0.0,-8.645,278.0,2020-01-01,2020,1,1
RFOF11,1T2021,-79.0,-398.0,0.0,0.0,312.0,7.0,2021-01-01,2021,1,1
RFOF11,1T2022,-991.0,-301.0,0.0,0.0,-721.0,30.0,2022-01-01,2022,1,1
RFOF11,1T2023,-2.327,-204.0,0.0,0.0,-2.171,49.0,2023-01-01,2023,1,1
RFOF11,1T2024,1.798,-444.0,0.0,0.0,2.096,146.0,2024-01-01,2024,1,1
RFOF11,2T2021,-2.498,-392.0,0.0,0.0,-2.115,8.0,2021-04-01,2021,4,1
RFOF11,2T2022,808.0,-246.0,0.0,0.0,1.027,27.0,2022-04-01,2022,4,1
RFOF11,2T2023,9.93,-2.322,0.0,0.0,12.17,82.0,2023-04-01,2023,4,1
RFOF11,2T2024,-2.311,-333.0,0.0,0.0,-2.076,98.0,2024-04-01,2024,4,1
RFOF11,3T2020,2.358,-343.0,0.0,0.0,2.674,27.0,2020-07-01,2020,7,1
RFOF11,3T2021,-989.0,-303.0,0.0,0.0,-698.0,12.0,2021-07-01,2021,7,1
RFOF11,3T2022,7.167,-259.0,0.0,0.0,7.369,58.0,2022-07-01,2022,7,1
RFOF11,3T2023,2.019,-381.0,0.0,0.0,2.276,123.0,2023-07-01,2023,7,1
RFOF11,4T2020,2.251,-360.0,0.0,0.0,2.604,7.0,2020-10-01,2020,10,1
RFOF11,4T2021,2.202,-258.0,0.0,0.0,2.445,15.0,2021-10-01,2021,10,1
RFOF11,4T2022,-4.949,-242.0,0.0,0.0,-4.745,39.0,2022-10-01,2022,10,1
RFOF11,4T2023,1.526,-304.0,0.0,0.0,1.724,106.0,2023-10-01,2023,10,1
RINV11,1T2023,-44.0,-101.0,0.0,0.0,13.0,45.0,2023-01-01,2023,1,1
RINV11,1T2024,3.65,-149.0,0.0,0.0,4.123,-324.0,2024-01-01,2024,1,1
RINV11,2T2023,5.511,466.0,0.0,0.0,4.986,60.0,2023-04-01,2023,4,1
RINV11,2T2024,-1.355,-431.0,0.0,0.0,-1.208,284.0,2024-04-01,2024,4,1
RINV11,3T2023,1.102,-708.0,0.0,0.0,1.688,122.0,2023-07-01,2023,7,1
RINV11,4T2022,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-01,2022,10,1
RINV11,4T2023,1.102,-708.0,0.0,0.0,1.688,122.0,2023-10-01,2023,10,1
RMAI11,1T2020,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-01,2020,1,1
RMAI11,1T2022,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-01,2022,1,1
RMAI11,1T2023,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-01,2023,1,1
RMAI11,1T2024,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-01,2024,1,1
RMAI11,2T2020,16.557,-610.0,0.0,21.012,-3.846,0.0,2020-04-01,2020,4,1
RMAI11,2T2022,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-01,2022,4,1
RMAI11,3T2020,16.557,-610.0,0.0,21.012,-3.846,0.0,2020-07-01,2020,7,1
RMAI11,3T2021,2.493,-949.0,0.0,6.975,-3.533,0.0,2021-07-01,2021,7,1
RMAI11,3T2023,1.977,-1.305,0.0,3.282,0.0,0.0,2023-07-01,2023,7,1
RMAI11,4T2020,3.627,-263.0,0.0,3.889,0.0,0.0,2020-10-01,2020,10,1
RMAI11,4T2021,-2.522,-921.0,0.0,-2.703,1.102,0.0,2021-10-01,2021,10,1
RMAI11,4T2022,1.349,-1.243,0.0,2.624,-32.0,0.0,2022-10-01,2022,10,1
RMAI11,4T2023,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-01,2023,10,1
RNDP11,1T2017,4.56,-333.0,0.0,0.0,4.65,243.0,2017-01-01,2017,1,1
RNDP11,1T2018,103.02,102.611,0.0,0.0,315.0,95.0,2018-01-01,2018,1,1
RNDP11,1T2019,2.354,-388.0,0.0,0.0,2.605,137.0,2019-01-01,2019,1,1
RNDP11,1T2020,1.633,-379.0,0.0,0.0,2.046,-34.0,2020-01-01,2020,1,1
RNDP11,1T2021,1.652,-992.0,0.0,0.0,2.598,46.0,2021-01-01,2021,1,1
RNDP11,1T2022,1.392,-130.0,0.0,0.0,1.074,447.0,2022-01-01,2022,1,1
RNDP11,1T2023,1.535,-72.0,0.0,0.0,1.584,23.0,2023-01-01,2023,1,1
RNDP11,1T2024,190.0,-55.0,0.0,0.0,220.0,25.0,2024-01-01,2024,1,1
RNDP11,2T2017,51.043,-300.0,0.0,0.0,51.043,299.0,2017-04-01,2017,4,1
RNDP11,2T2018,-98.202,-103.301,0.0,0.0,5.005,94.0,2018-04-01,2018,4,1
RNDP11,2T2019,1.261,-1.463,0.0,0.0,2.681,44.0,2019-04-01,2019,4,1
RNDP11,2T2020,1.184,-986.0,0.0,0.0,2.136,34.0,2020-04-01,2020,4,1
RNDP11,2T2021,1.574,-311.0,0.0,0.0,1.237,648.0,2021-04-01,2021,4,1
RNDP11,2T2022,1.406,134.0,0.0,0.0,1.057,215.0,2022-04-01,2022,4,1
RNDP11,2T2023,260.0,-51.0,0.0,0.0,291.0,19.0,2023-04-01,2023,4,1
RNDP11,2T2024,118.0,-53.0,0.0,0.0,158.0,14.0,2024-04-01,2024,4,1
RNDP11,3T2017,-3.587,-1.078,0.0,0.0,-2.442,-67.0,2017-07-01,2017,7,1
RNDP11,3T2018,6.154,-480.0,0.0,0.0,7.149,-515.0,2018-07-01,2018,7,1
RNDP11,3T2019,3.283,-308.0,0.0,0.0,2.927,664.0,2019-07-01,2019,7,1
RNDP11,3T2020,1.184,-986.0,0.0,0.0,2.136,34.0,2020-07-01,2020,7,1
RNDP11,3T2021,1.155,-184.0,0.0,0.0,1.67,-330.0,2021-07-01,2021,7,1
RNDP11,3T2022,764.0,-117.0,0.0,0.0,829.0,51.0,2022-07-01,2022,7,1
RNDP11,3T2023,962.0,-50.0,0.0,0.0,1.081,-68.0,2023-07-01,2023,7,1
RNDP11,4T2017,2.284,-328.0,0.0,0.0,2.525,86.0,2017-10-01,2017,10,1
