Ticker,Periodo,Aluguéis,Ativo total,CRIs,Caixa,Disponibilidades,FIIs,Imóveis,Outros,Outros val. pagar,Passivo total,Patrimônio líquido,Rend. a distribuir,Renda fixa,Taxa administração,Taxa performance,Total investido,Títulos privados,Títulos públicos,Valores a receber,Venda de imóveis,Data,Ano,Mes,Dia
HGLG11,4/2019,5.223,1011668.0,0.0,5.0,244419.0,78601.0,682714.0,1.0,53129.0,59666.0,952002.0,5.911,155377.0,626.0,0.0,761316.0,89037.0,89037.0,5933.0,0.0,2019-04-01,2019,4,1
HGLG11,4/2020,7.764,1605625.0,26473.0,13.831,136289.0,206343.0,1149226.0,50913.0,2461.0,12693.0,1592932.0,9.268,122458.0,964.0,0.0,1432955.0,0.0,0.0,36380.0,18.626,2020-04-01,2020,4,1
HGLG11,4/2021,15.109,2756186.0,78558.0,831.0,360983.0,315636.0,1857348.0,44566.0,33937.0,49830.0,2706356.0,14.381,360152.0,1.512,0.0,2296108.0,0.0,0.0,99095.0,13.677,2021-04-01,2021,4,1
HGLG11,4/2022,16.877,3377082.0,240474.0,823.0,206988.0,391271.0,2189210.0,141645.0,185111.0,210140.0,3166942.0,23.445,206165.0,1.583,0.0,2962600.0,0.0,0.0,207494.0,165.364,2022-04-01,2022,4,1
HGLG11,4/2023,23.103,4047924.0,207397.0,881.0,127915.0,432416.0,2947878.0,247401.0,441418.0,468837.0,3579087.0,25.802,127034.0,1.617,0.0,3835092.0,0.0,0.0,84918.0,40.0,2023-04-01,2023,4,1
HGLG11,4/2024,33.154,6264846.0,204288.0,1.141,80945.0,384040.0,4763025.0,517690.0,917974.0,958083.0,5306763.0,37.166,79804.0,2.942,0.0,5869043.0,0.0,0.0,314858.0,15.891,2024-04-01,2024,4,1
HGLG11,5/2017,1.923,384721.0,0.0,3.0,2270.0,125444.0,255080.0,0.0,4238.0,7420.0,377301.0,2.959,2267.0,222.0,0.0,380524.0,0.0,0.0,1927.0,0.0,2017-05-01,2017,5,1
HGLG11,5/2018,3.199,930745.0,0.0,28.0,433102.0,90726.0,275345.0,127969.0,5800.0,13198.0,917547.0,6.857,113154.0,541.0,0.0,494040.0,319920.0,319920.0,3603.0,0.0,2018-05-01,2018,5,1
HGLG11,5/2019,5.385,966673.0,5572.0,5.0,185051.0,90220.0,679862.0,1.0,4712.0,11253.0,955420.0,5.911,95617.0,630.0,0.0,775656.0,89429.0,89429.0,5966.0,0.0,2019-05-01,2019,5,1
HGLG11,5/2020,9.518,1603123.0,24785.0,5.0,142394.0,201579.0,1149228.0,46008.0,2454.0,12710.0,1590413.0,9.268,142389.0,988.0,0.0,1421600.0,0.0,0.0,39128.0,18.586,2020-05-01,2020,5,1
HGLG11,5/2021,17.234,2789758.0,78578.0,730.0,164606.0,310656.0,1859329.0,2.0,30262.0,50271.0,2739488.0,18.437,163876.0,1.572,0.0,2248565.0,0.0,0.0,376588.0,86.365,2021-05-01,2021,5,1
HGLG11,5/2022,20.501,3709273.0,191448.0,2.074,554191.0,405450.0,2189884.0,159145.0,180961.0,207465.0,3501808.0,24.653,552118.0,1.851,0.0,2945927.0,0.0,0.0,209155.0,166.449,2022-05-01,2022,5,1
HGLG11,5/2023,22.253,4057410.0,209432.0,1.008,122775.0,444418.0,2948130.0,249654.0,440341.0,468132.0,3589279.0,25.802,121767.0,1.988,0.0,3851633.0,0.0,0.0,83002.0,40.0,2023-05-01,2023,5,1
HGLG11,5/2024,38.21,6326856.0,214128.0,39.907,176609.0,375646.0,4820362.0,389027.0,940738.0,980663.0,5346192.0,37.166,136702.0,2.759,0.0,5799163.0,0.0,0.0,351084.0,55.909,2024-05-01,2024,5,1
HGLG11,6/2017,1.946,385265.0,0.0,3.0,1926.0,126281.0,255111.0,0.0,4439.0,7609.0,377656.0,2.959,1923.0,211.0,0.0,381392.0,0.0,0.0,1947.0,0.0,2017-06-01,2017,6,1
HGLG11,6/2018,3.339,921324.0,0.0,5.0,412515.0,95275.0,275346.0,134001.0,2713.0,9125.0,912199.0,5.912,224664.0,500.0,0.0,504621.0,187846.0,187846.0,4188.0,0.0,2018-06-01,2018,6,1
HGLG11,6/2019,5.456,966854.0,0.0,7.0,77117.0,88277.0,795518.0,1.0,4915.0,11364.0,955490.0,5.911,27677.0,538.0,0.0,883796.0,49433.0,49433.0,5941.0,0.0,2019-06-01,2019,6,1
HGLG11,6/2020,19.414,1630255.0,24959.0,5.0,113835.0,243543.0,1149253.0,41091.0,10674.0,21064.0,1609191.0,9.268,113830.0,1.122,0.0,1458846.0,0.0,0.0,57574.0,18.534,2020-06-01,2020,6,1
HGLG11,6/2021,19.667,2769112.0,78572.0,968.0,210559.0,285171.0,1860698.0,2.0,23426.0,65542.0,2703570.0,40.562,209591.0,1.555,0.0,2224443.0,0.0,0.0,334110.0,38.677,2021-06-01,2021,6,1
HGLG11,6/2022,26.247,3693175.0,222452.0,1.582,457313.0,399054.0,2190649.0,215361.0,175354.0,254666.0,3438510.0,77.407,455730.0,1.904,0.0,3027517.0,0.0,0.0,208346.0,162.404,2022-06-01,2022,6,1
HGLG11,6/2023,25.776,5296222.0,217604.0,1.005,1287213.0,465361.0,3016870.0,226324.0,1644878.0,1687543.0,3608679.0,40.756,1286207.0,1.908,0.0,3926159.0,0.0,0.0,82850.0,40.342,2023-06-01,2023,6,1
HGLG11,6/2024,41.983,6305302.0,236557.0,947.0,168428.0,364786.0,4829272.0,366598.0,929802.0,969538.0,5335765.0,37.166,167481.0,2.569,0.0,5797213.0,0.0,0.0,339662.0,56.375,2024-06-01,2024,6,1
HGLG11,7/2017,1.927,383594.0,0.0,3.0,1750.0,124699.0,255127.0,0.0,4180.0,7350.0,376244.0,2.959,1747.0,211.0,0.0,379826.0,0.0,0.0,2018.0,0.0,2017-07-01,2017,7,1
HGLG11,7/2018,3.556,921023.0,0.0,138.0,415273.0,91539.0,275617.0,134028.0,2404.0,8835.0,912188.0,5.912,226200.0,519.0,0.0,501185.0,188936.0,188936.0,4565.0,0.0,2018-07-01,2018,7,1
HGLG11,7/2019,6.518,1542730.0,0.0,5.0,180219.0,96734.0,679938.0,579307.0,24148.0,31994.0,1510736.0,7.085,30194.0,761.0,0.0,1355979.0,150020.0,150020.0,6533.0,0.0,2019-07-01,2019,7,1
HGLG11,7/2020,12.323,2070574.0,90140.0,501.0,451444.0,249306.0,1243200.0,1.0,457787.0,468224.0,1602350.0,9.268,450943.0,1.169,0.0,1582646.0,0.0,0.0,36484.0,13.9,2020-07-01,2020,7,1
HGLG11,7/2021,15.557,2875422.0,79912.0,1.453,149883.0,365951.0,1862512.0,294303.0,154913.0,176840.0,2698581.0,20.281,148430.0,1.647,0.0,2602678.0,0.0,0.0,122860.0,38.677,2021-07-01,2021,7,1
HGLG11,7/2022,16.875,3628629.0,279477.0,941.0,338358.0,400971.0,2191900.0,220171.0,170112.0,197839.0,3430789.0,25.802,337417.0,1.925,0.0,3092519.0,0.0,0.0,197752.0,161.624,2022-07-01,2022,7,1
HGLG11,7/2023,18.376,6498494.0,261684.0,1.188,1122926.0,426620.0,4309183.0,246943.0,1285559.0,1322071.0,5176423.0,34.46,1121738.0,2.052,0.0,5244430.0,0.0,0.0,131138.0,64.839,2023-07-01,2023,7,1
HGLG11,7/2024,35.477,6290241.0,248981.0,5.0,124036.0,387257.0,4834022.0,385821.0,915407.0,953616.0,5336625.0,37.166,124031.0,1.042,0.0,5856081.0,0.0,0.0,310124.0,48.727,2024-07-01,2024,7,1
HGLG11,8/2017,1.971,384238.0,0.0,3.0,4997.0,122246.0,255020.0,0.0,5664.0,8855.0,375383.0,2.959,4994.0,232.0,0.0,377266.0,0.0,0.0,1975.0,0.0,2017-08-01,2017,8,1
HGLG11,8/2018,4.562,922367.0,0.0,5.0,418506.0,88740.0,276104.0,134112.0,2007.0,8464.0,913902.0,5.912,243140.0,545.0,0.0,498955.0,175360.0,175360.0,4905.0,0.0,2018-08-01,2018,8,1
HGLG11,8/2019,6.39,1549732.0,5910.0,5.0,152070.0,94448.0,679909.0,609458.0,17583.0,27438.0,1522294.0,8.912,46340.0,943.0,0.0,1389725.0,105725.0,105725.0,7938.0,0.0,2019-08-01,2019,8,1
HGLG11,8/2020,12.261,2653920.0,88951.0,407.0,685263.0,252772.0,1243505.0,356581.0,61817.0,73692.0,2580228.0,10.315,684856.0,1.56,0.0,1941809.0,0.0,0.0,26849.0,13.95,2020-08-01,2020,8,1
HGLG11,8/2021,20.968,3231283.0,122216.0,734.0,468042.0,356997.0,1863257.0,328073.0,72136.0,94652.0,3136631.0,20.881,467309.0,1.635,0.0,2670543.0,0.0,0.0,92699.0,41.379,2021-08-01,2021,8,1
HGLG11,8/2022,21.657,3657710.0,306224.0,823.0,310964.0,408847.0,2192288.0,231780.0,169537.0,197516.0,3460194.0,25.802,310141.0,2.177,0.0,3139139.0,0.0,0.0,207607.0,165.342,2022-08-01,2022,8,1
HGLG11,8/2023,31.683,6077551.0,258806.0,2.671,220115.0,396786.0,4468143.0,549367.0,842847.0,883011.0,5194540.0,37.166,217445.0,2.998,0.0,5673103.0,0.0,0.0,184333.0,64.012,2023-08-01,2023,8,1
HGLG11,9/2017,1.924,389505.0,0.0,3.0,3197.0,129170.0,255027.0,0.0,5399.0,8568.0,380938.0,2.959,3194.0,210.0,0.0,384198.0,0.0,0.0,2111.0,0.0,2017-09-01,2017,9,1
HGLG11,9/2018,5.966,994889.0,0.0,5.0,294060.0,96940.0,588760.0,6114.0,73946.0,80307.0,914582.0,5.911,180723.0,450.0,0.0,691814.0,113333.0,113333.0,9015.0,0.0,2018-09-01,2018,9,1
HGLG11,9/2019,7.214,1548158.0,0.0,5.0,146045.0,105438.0,1169096.0,120363.0,17491.0,27673.0,1520485.0,9.268,39925.0,914.0,0.0,1394896.0,106114.0,106114.0,7217.0,0.0,2019-09-01,2019,9,1
HGLG11,9/2020,22.955,2666759.0,232962.0,407.0,536178.0,262435.0,1244715.0,356581.0,62820.0,75449.0,2591311.0,11.062,535771.0,1.566,0.0,2096692.0,0.0,0.0,33890.0,10.214,2020-09-01,2020,9,1
HGLG11,9/2021,25.765,3512751.0,161589.0,792.0,442618.0,373501.0,2349907.0,42873.0,336218.0,361392.0,3151359.0,23.445,441826.0,1.729,0.0,2927870.0,0.0,0.0,142263.0,41.379,2021-09-01,2021,9,1
HGLG11,9/2022,25.077,3858765.0,228300.0,1.568,410031.0,412511.0,2448852.0,234203.0,379332.0,407131.0,3451634.0,25.802,408463.0,1.996,0.0,3323866.0,0.0,0.0,124868.0,80.741,2022-09-01,2022,9,1
HGLG11,9/2023,38.168,6032316.0,255717.0,1.436,238824.0,394859.0,4482313.0,554556.0,804392.0,844152.0,5188165.0,37.166,237388.0,2.594,0.0,5687445.0,0.0,0.0,106047.0,48.378,2023-09-01,2023,9,1
HGPO11,1/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-01,2017,1,1
HGPO11,1/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-01,2018,1,1
HGPO11,1/2019,287.0,248730.0,0.0,114.0,1199.0,0.0,247229.0,0.0,216.0,1662.0,247068.0,1.32,1085.0,126.0,0.0,247229.0,0.0,0.0,303.0,0.0,2019-01-01,2019,1,1
HGPO11,1/2020,509.0,337347.0,0.0,5.0,1176.0,0.0,335643.0,0.0,194.0,1862.0,335486.0,1.469,1171.0,199.0,0.0,335643.0,0.0,0.0,527.0,0.0,2020-01-01,2020,1,1
HGPO11,1/2021,1.153,403324.0,0.0,35.0,1193.0,0.0,400970.0,0.0,141.0,1995.0,401330.0,1.667,1158.0,188.0,0.0,400970.0,0.0,0.0,1161.0,0.0,2021-01-01,2021,1,1
HGPO11,1/2022,1.874,472684.0,0.0,5.0,19737.0,0.0,451074.0,0.0,148.0,2737.0,469947.0,2.367,19732.0,223.0,0.0,451074.0,0.0,0.0,1874.0,0.0,2022-01-01,2022,1,1
HGPO11,1/2023,1.763,528640.0,0.0,55.0,4344.0,0.0,522534.0,0.0,801.0,3840.0,524800.0,2.805,4288.0,235.0,0.0,522534.0,0.0,0.0,1763.0,0.0,2023-01-01,2023,1,1
HGPO11,1/2024,1.413,543978.0,0.0,5.0,1842.0,0.0,540722.0,0.0,298.0,3145.0,540832.0,2.63,1837.0,217.0,0.0,540722.0,0.0,0.0,1413.0,0.0,2024-01-01,2024,1,1
HGPO11,10/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-01,2017,10,1
HGPO11,10/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-01,2018,10,1
HGPO11,10/2019,509.0,249336.0,0.0,6.0,1079.0,0.0,247740.0,0.0,158.0,1785.0,247551.0,1.436,1073.0,191.0,0.0,247740.0,0.0,0.0,517.0,0.0,2019-10-01,2019,10,1
HGPO11,10/2020,955.0,338127.0,0.0,35.0,1191.0,0.0,335970.0,0.0,161.0,1906.0,336221.0,1.551,1156.0,194.0,0.0,335970.0,0.0,0.0,966.0,0.0,2020-10-01,2020,10,1
HGPO11,10/2021,1.434,425994.0,0.0,5.0,22969.0,0.0,401580.0,0.0,149.0,2622.0,423372.0,2.279,22964.0,195.0,0.0,401580.0,0.0,0.0,1445.0,0.0,2021-10-01,2021,10,1
HGPO11,10/2022,1.854,473285.0,0.0,5.0,4806.0,0.0,466619.0,0.0,820.0,3864.0,469421.0,2.805,4801.0,238.0,0.0,466619.0,0.0,0.0,1860.0,0.0,2022-10-01,2022,10,1
HGPO11,10/2023,1.563,527665.0,0.0,70.0,2903.0,0.0,523192.0,0.0,586.0,3440.0,524225.0,2.63,2832.0,225.0,0.0,523192.0,0.0,0.0,1570.0,0.0,2023-10-01,2023,10,1
HGPO11,11/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-01,2017,11,1
HGPO11,11/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-01,2018,11,1
HGPO11,11/2019,1.582,250486.0,0.0,39.0,1116.0,0.0,247784.0,0.0,196.0,1797.0,248688.0,1.436,1078.0,166.0,0.0,247784.0,0.0,0.0,1585.0,0.0,2019-11-01,2019,11,1
HGPO11,11/2020,986.0,403064.0,0.0,5.0,1173.0,0.0,400900.0,0.0,161.0,1890.0,401174.0,1.551,1168.0,178.0,0.0,400900.0,0.0,0.0,991.0,0.0,2020-11-01,2020,11,1
HGPO11,11/2021,1.475,475411.0,0.0,75.0,22931.0,0.0,451000.0,0.0,151.0,2712.0,472698.0,2.367,22855.0,195.0,0.0,451000.0,0.0,0.0,1480.0,0.0,2021-11-01,2021,11,1
HGPO11,11/2022,1.77,472950.0,0.0,5.0,4538.0,0.0,466640.0,0.0,731.0,3782.0,469168.0,2.805,4533.0,246.0,0.0,466640.0,0.0,0.0,1773.0,0.0,2022-11-01,2022,11,1
HGPO11,11/2023,1.452,527008.0,0.0,5.0,2352.0,0.0,523201.0,0.0,282.0,3131.0,523876.0,2.63,2347.0,219.0,0.0,523201.0,0.0,0.0,1455.0,0.0,2023-11-01,2023,11,1
HGPO11,12/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-01,2017,12,1
HGPO11,12/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-01,2018,12,1
HGPO11,12/2019,503.0,337239.0,0.0,5.0,1135.0,0.0,335600.0,0.0,178.0,1795.0,335444.0,1.436,1130.0,181.0,0.0,335600.0,0.0,0.0,503.0,0.0,2019-12-01,2019,12,1
HGPO11,12/2020,800.0,403098.0,0.0,5.0,1397.0,0.0,400900.0,0.0,140.0,1955.0,401142.0,1.617,1392.0,198.0,0.0,400900.0,0.0,0.0,800.0,0.0,2020-12-01,2020,12,1
HGPO11,12/2021,1.438,472557.0,0.0,69.0,20118.0,0.0,451000.0,0.0,146.0,2745.0,469812.0,2.367,20050.0,232.0,0.0,451000.0,0.0,0.0,1439.0,0.0,2021-12-01,2021,12,1
HGPO11,12/2022,1.719,528526.0,0.0,84.0,4346.0,0.0,522460.0,0.0,681.0,3718.0,524807.0,2.805,4262.0,232.0,0.0,522460.0,0.0,0.0,1720.0,0.0,2022-12-01,2022,12,1
HGPO11,12/2023,1.354,544182.0,0.0,39.0,2127.0,0.0,540700.0,0.0,287.0,3139.0,541043.0,2.63,2088.0,222.0,0.0,540700.0,0.0,0.0,1355.0,0.0,2023-12-01,2023,12,1
HGPO11,2/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-01,2017,2,1
HGPO11,2/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-01,2018,2,1
HGPO11,2/2019,396.0,248821.0,0.0,5.0,1168.0,0.0,247245.0,0.0,263.0,1703.0,247117.0,1.32,1163.0,120.0,0.0,247245.0,0.0,0.0,408.0,0.0,2019-02-01,2019,2,1
HGPO11,2/2020,491.0,337438.0,0.0,38.0,1273.0,0.0,335661.0,0.0,186.0,1814.0,335624.0,1.469,1234.0,159.0,0.0,335661.0,0.0,0.0,505.0,0.0,2020-02-01,2020,2,1
HGPO11,2/2021,1.065,403372.0,0.0,5.0,1283.0,0.0,401009.0,0.0,141.0,1976.0,401396.0,1.667,1278.0,168.0,0.0,401009.0,0.0,0.0,1080.0,0.0,2021-02-01,2021,2,1
HGPO11,2/2022,1.933,475580.0,0.0,5.0,19195.0,0.0,454451.0,0.0,3046.0,5622.0,469958.0,2.367,19190.0,210.0,0.0,454451.0,0.0,0.0,1934.0,0.0,2022-02-01,2022,2,1
HGPO11,2/2023,1.944,528517.0,0.0,48.0,4018.0,0.0,522554.0,0.0,791.0,3818.0,524699.0,2.805,3970.0,223.0,0.0,522554.0,0.0,0.0,1945.0,0.0,2023-02-01,2023,2,1
HGPO11,2/2024,1.735,544291.0,0.0,5.0,1799.0,0.0,540745.0,0.0,302.0,3175.0,541117.0,2.63,1794.0,242.0,0.0,540745.0,0.0,0.0,1748.0,0.0,2024-02-01,2024,2,1
HGPO11,3/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-01,2017,3,1
HGPO11,3/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-01,2018,3,1
HGPO11,3/2019,396.0,248838.0,0.0,36.0,1124.0,0.0,247309.0,0.0,239.0,1674.0,247163.0,1.32,1088.0,115.0,0.0,247309.0,0.0,0.0,404.0,0.0,2019-03-01,2019,3,1
HGPO11,3/2020,600.0,337496.0,0.0,5.0,1157.0,0.0,335730.0,0.0,168.0,1812.0,335684.0,1.469,1152.0,176.0,0.0,335730.0,0.0,0.0,608.0,0.0,2020-03-01,2020,3,1
HGPO11,3/2021,1.188,403920.0,0.0,69.0,1668.0,0.0,401055.0,0.0,134.0,2008.0,401912.0,1.667,1600.0,208.0,0.0,401055.0,0.0,0.0,1197.0,0.0,2021-03-01,2021,3,1
HGPO11,3/2022,2.001,477946.0,0.0,123.0,16296.0,0.0,459648.0,0.0,5136.0,7745.0,470201.0,2.367,16174.0,242.0,0.0,459648.0,0.0,0.0,2001.0,0.0,2022-03-01,2022,3,1
HGPO11,3/2023,1.76,528492.0,0.0,5.0,4158.0,0.0,522574.0,0.0,783.0,3855.0,524637.0,2.805,4153.0,268.0,0.0,522574.0,0.0,0.0,1760.0,0.0,2023-03-01,2023,3,1
HGPO11,3/2024,1.684,544616.0,0.0,70.0,2154.0,0.0,540768.0,0.0,377.0,3267.0,541349.0,2.631,2083.0,259.0,0.0,540768.0,0.0,0.0,1694.0,0.0,2024-03-01,2024,3,1
HGPO11,4/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01,2017,4,1
HGPO11,4/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-01,2018,4,1
HGPO11,4/2019,464.0,249113.0,0.0,5.0,1308.0,0.0,247327.0,0.0,218.0,1662.0,247452.0,1.32,1303.0,124.0,0.0,247327.0,0.0,0.0,478.0,0.0,2019-04-01,2019,4,1
HGPO11,4/2020,603.0,337448.0,0.0,5.0,1082.0,0.0,335747.0,0.0,138.0,1766.0,335682.0,1.469,1077.0,160.0,0.0,335747.0,0.0,0.0,619.0,0.0,2020-04-01,2020,4,1
HGPO11,4/2021,1.341,404267.0,0.0,5.0,1734.0,0.0,401177.0,0.0,134.0,1981.0,402287.0,1.667,1729.0,180.0,0.0,401177.0,0.0,0.0,1357.0,0.0,2021-04-01,2021,4,1
HGPO11,4/2022,2.067,477205.0,0.0,123.0,14138.0,0.0,460999.0,0.0,4479.0,7058.0,470147.0,2.367,14016.0,213.0,0.0,460999.0,0.0,0.0,2068.0,0.0,2022-04-01,2022,4,1
HGPO11,4/2023,1.636,528387.0,0.0,5.0,4157.0,0.0,522593.0,0.0,788.0,3847.0,524540.0,2.805,4152.0,254.0,0.0,522593.0,0.0,0.0,1637.0,0.0,2023-04-01,2023,4,1
HGPO11,4/2024,1.91,544888.0,0.0,70.0,2175.0,0.0,540793.0,0.0,416.0,3318.0,541569.0,2.632,2104.0,271.0,0.0,540793.0,0.0,0.0,1920.0,0.0,2024-04-01,2024,4,1
HGPO11,5/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-01,2017,5,1
HGPO11,5/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-01,2018,5,1
HGPO11,5/2019,481.0,249119.0,0.0,36.0,1192.0,0.0,247438.0,0.0,235.0,1689.0,247430.0,1.32,1156.0,135.0,0.0,247438.0,0.0,0.0,490.0,0.0,2019-05-01,2019,5,1
HGPO11,5/2020,876.0,337760.0,0.0,34.0,1066.0,0.0,335807.0,0.0,176.0,1808.0,335952.0,1.469,1032.0,164.0,0.0,335807.0,0.0,0.0,887.0,0.0,2020-05-01,2020,5,1
HGPO11,5/2021,1.185,425754.0,0.0,5.0,23331.0,0.0,401227.0,0.0,137.0,2287.0,423467.0,1.958,23326.0,192.0,0.0,401227.0,0.0,0.0,1195.0,0.0,2021-05-01,2021,5,1
HGPO11,5/2022,2.092,476898.0,0.0,311.0,12957.0,0.0,461826.0,0.0,4106.0,6712.0,470186.0,2.367,12647.0,239.0,0.0,461826.0,0.0,0.0,2114.0,0.0,2022-05-01,2022,5,1
HGPO11,5/2023,1.703,528232.0,0.0,5.0,3887.0,0.0,522618.0,0.0,726.0,3769.0,524463.0,2.805,3882.0,239.0,0.0,522618.0,0.0,0.0,1727.0,0.0,2023-05-01,2023,5,1
HGPO11,5/2024,1.992,607362.0,0.0,70.0,2337.0,0.0,603000.0,0.0,404.0,3656.0,603706.0,2.983,2267.0,269.0,0.0,603000.0,0.0,0.0,2025.0,0.0,2024-05-01,2024,5,1
HGPO11,6/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-01,2017,6,1
HGPO11,6/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-01,2018,6,1
HGPO11,6/2019,484.0,248857.0,0.0,5.0,798.0,0.0,247569.0,0.0,139.0,1601.0,247256.0,1.32,793.0,142.0,0.0,247569.0,0.0,0.0,490.0,0.0,2019-06-01,2019,6,1
HGPO11,6/2020,885.0,337841.0,0.0,5.0,1109.0,0.0,335840.0,0.0,181.0,1826.0,336015.0,1.469,1104.0,177.0,0.0,335840.0,0.0,0.0,891.0,0.0,2020-06-01,2020,6,1
HGPO11,6/2021,1.365,425854.0,0.0,45.0,23146.0,0.0,401337.0,0.0,140.0,3095.0,422759.0,2.752,23101.0,203.0,0.0,401337.0,0.0,0.0,1371.0,0.0,2021-06-01,2021,6,1
HGPO11,6/2022,2.108,477255.0,0.0,5.0,8768.0,0.0,466361.0,0.0,4376.0,6968.0,470287.0,2.367,8763.0,225.0,0.0,466361.0,0.0,0.0,2126.0,0.0,2022-06-01,2022,6,1
HGPO11,6/2023,1.655,527663.0,0.0,5.0,3347.0,0.0,522640.0,0.0,217.0,3272.0,524391.0,2.805,3342.0,250.0,0.0,522640.0,0.0,0.0,1676.0,0.0,2023-06-01,2023,6,1
HGPO11,6/2024,2.087,607330.0,0.0,5.0,2187.0,0.0,603028.0,0.0,411.0,3598.0,603732.0,2.984,2182.0,203.0,0.0,603028.0,0.0,0.0,2116.0,0.0,2024-06-01,2024,6,1
HGPO11,7/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-01,2017,7,1
HGPO11,7/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-01,2018,7,1
HGPO11,7/2019,418.0,249059.0,0.0,71.0,1017.0,0.0,247613.0,0.0,145.0,1754.0,247305.0,1.436,947.0,173.0,0.0,247613.0,0.0,0.0,429.0,0.0,2019-07-01,2019,7,1
HGPO11,7/2020,1.025,337993.0,0.0,5.0,1084.0,0.0,335872.0,0.0,189.0,1938.0,336055.0,1.551,1079.0,198.0,0.0,335872.0,0.0,0.0,1038.0,0.0,2020-07-01,2020,7,1
HGPO11,7/2021,1.401,425387.0,0.0,5.0,22565.0,0.0,401409.0,0.0,143.0,2547.0,422840.0,2.191,22560.0,213.0,0.0,401409.0,0.0,0.0,1414.0,0.0,2021-07-01,2021,7,1
HGPO11,7/2022,2.109,476835.0,0.0,5.0,8428.0,0.0,466284.0,0.0,3882.0,6706.0,470128.0,2.63,8423.0,195.0,0.0,466284.0,0.0,0.0,2122.0,0.0,2022-07-01,2022,7,1
HGPO11,7/2023,1.763,527623.0,0.0,5.0,3175.0,0.0,522667.0,0.0,223.0,3260.0,524362.0,2.805,3170.0,232.0,0.0,522667.0,0.0,0.0,1780.0,0.0,2023-07-01,2023,7,1
HGPO11,7/2024,2.269,607931.0,0.0,5.0,2586.0,0.0,603054.0,0.0,306.0,3601.0,604330.0,2.985,2581.0,310.0,0.0,603054.0,0.0,0.0,2291.0,0.0,2024-07-01,2024,7,1
