Ticker,Trimestre,Lucro líquido,Outras desp/receitas,Res. imóveis estoque,Res. imóveis renda,Resultado TVM,Resultado financeiro
KNRE11,2T2023,87,-106,0,0,138,55
KNRE11,2T2024,484,-104,0,0,580,7
KNRE11,3T2017,2.744,-1.343,0,1.033,2.718,336
KNRE11,3T2018,-1.240,-1.087,1.428,0,-1.791,210
KNRE11,3T2019,-3.680,-802,31,0,-2.976,67
KNRE11,3T2020,702,-602,908,0,373,23
KNRE11,3T2021,-1.717,-302,263,0,-1.696,19
KNRE11,3T2022,270,-311,-8,0,441,148
KNRE11,3T2023,1.579,-290,0,0,1.815,55
KNRE11,4T2017,5.798,-1.207,-232,650,6.345,242
KNRE11,4T2018,-1.718,-974,667,0,-1.620,209
KNRE11,4T2019,-231,-737,-90,0,550,46
KNRE11,4T2020,-3.356,-362,420,0,-3.438,24
KNRE11,4T2021,-792,-170,-82,0,-571,32
KNRE11,4T2022,7.630,-224,6.698,0,909,246
KNRE11,4T2023,-1.469,-128,-1.433,0,76,16
KNRI11,1T2017,31.251,-7.196,0,35.921,2.278,248
KNRI11,1T2018,1.953,-8.711,0,7.895,2.317,452
KNRI11,1T2019,37.324,-8.021,0,42.852,1.316,1.177
KNRI11,1T2020,249.556,-13.042,0,264.112,-2.115,602
KNRI11,1T2021,6.398,-12.222,0,55.359,-37.105,366
KNRI11,1T2022,45.730,-10.810,0,62.467,-8.144,2.217
KNRI11,1T2023,71.010,-10.814,0,80.703,-1.198,2.319
KNRI11,1T2024,56.666,-12.985,0,69.287,-97,461
KNRI11,2T2017,32.910,-6.328,0,36.956,1.820,461
KNRI11,2T2018,107.045,-8.119,0,122.767,-8.560,958
KNRI11,2T2019,201.302,-8.643,0,203.375,2.028,4.541
KNRI11,2T2020,-10.872,-12.271,0,-13.353,14.624,128
KNRI11,2T2021,131.117,-10.953,0,121.043,20.851,176
KNRI11,2T2023,87.694,-11.747,0,74.271,23.645,1.526
KNRI11,2T2024,147.622,-14.146,0,163.812,-9.414,7.370
KNRI11,3T2017,34.604,-7.859,0,38.897,1.623,1.943
KNRI11,3T2018,34.403,-7.315,0,38.480,2.996,241
KNRI11,3T2019,54.759,-11.001,0,52.181,9.034,4.545
KNRI11,3T2020,31.913,-12.747,0,54.535,-10.000,125
KNRI11,3T2021,20.477,-11.914,0,57.855,-26.852,1.388
KNRI11,3T2022,73.286,-11.913,0,78.374,4.776,2.049
KNRI11,3T2023,54.784,-13.186,0,68.380,-1.862,1.453
KNRI11,4T2017,38.252,-8.505,0,44.173,1.890,694
KNRI11,4T2018,34.537,-7.752,0,39.391,2.359,539
KNRI11,4T2019,54.608,-13.119,0,56.175,9.887,1.666
KNRI11,4T2020,65.783,-12.331,0,54.499,23.494,121
KNRI11,4T2021,69.574,-11.021,0,60.808,17.694,2.094
KNRI11,4T2022,62.094,-12.070,0,75.819,-3.747,2.092
KNRI11,4T2023,82.068,-12.306,0,71.178,21.889,1.307
KNSC11,1T2021,-3.517,-826,0,0,-2.729,38
KNSC11,1T2022,29.179,-2.765,0,0,32.345,-402
KNSC11,1T2023,42.365,-3.869,0,0,48.932,-2.698
KNSC11,1T2024,35.384,-4.245,0,0,41.231,-1.602
KNSC11,2T2022,46.484,-3.789,0,0,48.761,1.512
KNSC11,2T2023,39.979,-3.800,0,0,46.985,-3.206
KNSC11,2T2024,34.914,-4.127,0,0,40.376,-1.335
KNSC11,3T2022,31.315,-4.048,0,0,37.998,-2.635
KNSC11,3T2023,30.216,-4.057,0,0,37.445,-3.171
KNSC11,4T2022,28.843,-3.797,0,0,35.290,-2.650
KNSC11,4T2023,32.593,-3.850,0,0,39.006,-2.563
KNUQ11,1T2023,12.343,0,0,0,12.264,78
KNUQ11,1T2024,24.274,-2.781,0,0,26.217,838
KNUQ11,2T2023,1.685,-172,0,0,1.536,321
KNUQ11,2T2024,30.780,-3.847,0,0,31.756,2.871
KNUQ11,3T2023,8.829,-1.036,0,0,8.156,1.710
KNUQ11,4T2023,23.473,-2.172,0,0,24.356,1.289
KORE11,1T2024,44.911,-2.697,0,32.739,14.209,659
KORE11,2T2024,85.780,-3.198,0,74.863,13.517,598
KORE11,4T2023,5.996,-1.006,0,0,4.390,2.613
LASC11,1T2020,-465,-936,0,0,1.059,-589
LASC11,1T2021,3.104,-925,-20,-89,3.875,262
LASC11,1T2022,4.794,-1.120,0,5.407,0,507
LASC11,1T2023,5.141,-1.198,0,5.667,0,672
LASC11,1T2024,8.092,-1.043,0,8.812,46,276
LASC11,2T2021,5.605,-886,0,6.283,20,189
LASC11,2T2022,3.078,-863,0,4.186,0,-244
LASC11,2T2023,5.260,-991,0,5.775,0,477
LASC11,2T2024,5.636,-1.038,0,6.614,-46,107
LASC11,3T2021,3.062,-1.033,0,0,4.356,-260
LASC11,3T2022,7.708,-1.049,0,8.443,0,313
LASC11,3T2023,5.492,-1.232,0,5.991,375,359
LASC11,4T2020,21.236,-792,0,18.623,0,3.405
LASC11,4T2021,35.648,-1.019,0,22.062,3.292,11.313
LASC11,4T2022,-2.555,-1.397,0,-1.672,0,515
LASC11,4T2023,80.615,-1.043,0,81.472,55,131
LFTT11,1T2020,-1.080,-697,-474,0,0,92
LFTT11,1T2021,-48,-2.387,0,2.220,0,119
LFTT11,1T2022,2.146,-3.963,3.760,10,0,2.339
LFTT11,1T2023,1.826,-4.275,5.315,0,0,786
LFTT11,2T2020,1.069,-1.059,2.048,0,0,80
LFTT11,2T2022,7.266,-3.257,7.832,30,0,2.662
LFTT11,3T2020,2.103,-1.330,3.242,0,0,191
LFTT11,3T2021,2.660,-371,2.144,14,0,872
LFTT11,3T2022,2.997,-1.958,2.811,19,0,2.125
LFTT11,4T2020,943,-909,0,1.716,0,136
LFTT11,4T2022,-2.708,896,-4.745,33,0,1.108
LFTT11,4T2023,-1.762,-5.415,7.469,-5.980,0,2.163
LGCP11,1T2020,1.900,-133,0,2.029,0,4
LGCP11,1T2021,4.417,-137,0,4.553,0,0
LGCP11,1T2022,4.956,-128,0,5.083,0,0
LGCP11,1T2023,4.955,-377,0,5.332,0,0
LGCP11,1T2024,7.762,-477,0,8.167,71,0
LGCP11,2T2020,4.323,-200,0,4.520,4,0
LGCP11,2T2021,8.919,-274,0,9.193,0,0
LGCP11,2T2022,9.987,-258,0,10.244,0,0
LGCP11,2T2023,10.325,-740,0,11.043,22,0
LGCP11,2T2024,15.637,-967,0,16.464,141,0
LGCP11,3T2020,2.641,-101,0,2.742,0,0
LGCP11,3T2021,4.787,-132,0,4.919,0,0
LGCP11,3T2022,5.260,-140,0,5.400,0,0
LGCP11,3T2023,6.489,-448,0,6.560,376,0
LGCP11,4T2020,13.542,-191,0,13.733,0,0
LGCP11,4T2021,18.023,-271,0,18.294,0,0
LGCP11,4T2022,12.058,-301,0,12.359,0,0
LGCP11,4T2023,35.883,-944,0,36.381,446,0
LIFE11,1T2022,-137,-138,0,0,0,1
LIFE11,1T2024,7.649,-1.347,0,0,7.170,1.827
LIFE11,2T2022,2.131,-147,0,-4,2.216,65
LIFE11,2T2023,7.063,-2.059,0,0,7.547,1.575
LIFE11,2T2024,7.097,-1.828,0,0,6.871,2.055
LIFE11,3T2022,3.472,234,0,0,3.062,176
LIFE11,3T2023,7.805,-2.325,0,0,7.605,2.525
LIFE11,4T2022,1.353,-2.601,0,0,3.518,436
LIFE11,4T2023,8.497,-1.658,0,0,8.150,2.006
LSAG11,1T2022,935,-192,0,0,665,462
LSAG11,1T2024,3.378,-437,0,0,3.641,175
LSAG11,2T2022,2.972,-412,0,0,2.411,973
LSAG11,2T2023,12.229,-1.312,0,0,12.499,1.042
LSAG11,2T2024,6.713,-793,0,0,7.214,292
LSAG11,3T2022,3.308,-233,0,0,3.366,174
LSAG11,3T2023,2.040,-527,0,0,1.890,677
LSAG11,4T2022,5.101,-563,0,0,9.257,-3.592
LSAG11,4T2023,6.250,-921,0,0,5.921,1.251
LUGG11,1T2020,905,-184,0,1.073,0,16
LUGG11,1T2021,1.643,-239,0,1.881,0,0
LUGG11,1T2022,1.612,-267,0,1.879,0,0
LUGG11,1T2023,2.016,-295,0,2.310,0,0
LUGG11,1T2024,1.390,-404,0,1.754,0,40
LUGG11,2T2020,14.060,-405,0,14.449,16,0
LUGG11,2T2021,16.727,-483,0,17.210,0,0
LUGG11,2T2023,10.130,-638,0,10.671,0,97
LUGG11,2T2024,1.623,-754,0,2.306,0,70
LUGG11,3T2020,1.274,-235,0,1.509,0,0
LUGG11,3T2021,1.365,-259,0,1.624,0,0
LUGG11,3T2022,1.541,-276,0,1.817,0,0
LUGG11,3T2023,1.939,-357,0,2.202,0,95
LUGG11,4T2020,3.190,-481,0,3.671,0,0
LUGG11,4T2021,3.016,-514,0,3.529,0,0
LUGG11,4T2022,3.002,-713,0,3.715,0,0
LUGG11,4T2023,3.825,-497,0,4.172,0,149
LVBI11,1T2019,6.415,-953,0,7.614,0,-246
LVBI11,1T2020,15.693,-2.343,0,17.461,33,543
LVBI11,1T2021,18.213,-3.942,0,20.714,115,1.326
LVBI11,1T2022,25.222,-602,0,24.330,376,1.118
LVBI11,1T2023,27.150,-3.263,0,26.171,3.931,310
LVBI11,1T2024,37.620,-4.608,0,27.099,14.393,736
LVBI11,2T2019,22.627,-754,0,23.309,0,72
LVBI11,2T2020,55.831,-3.192,0,58.527,227,269
LVBI11,2T2021,72.602,-3.226,0,74.073,150,1.605
LVBI11,2T2022,34.970,-1.218,0,31.423,2.926,1.839
LVBI11,2T2023,31.457,-3.670,0,30.096,4.839,192
LVBI11,2T2024,171.149,-5.744,0,145.737,27.767,3.389
LVBI11,3T2019,9.105,-1.479,0,8.283,0,2.301
LVBI11,3T2020,13.382,-3.180,0,17.433,131,-1.002
LVBI11,3T2022,27.309,-1.166,0,25.366,1.846,1.263
LVBI11,3T2023,26.949,-4.277,0,26.506,4.399,321
LVBI11,4T2019,13.165,-2.377,0,11.816,762,2.963
LVBI11,4T2020,15.788,-3.796,0,18.324,116,1.143
LVBI11,4T2021,25.911,-873,0,23.310,2.112,1.362
LVBI11,4T2022,27.365,-3.686,0,24.994,4.929,1.129
LVBI11,4T2023,41.489,-5.746,0,43.579,-119,3.775
MANA11,1T2024,3.970,-587,0,0,4.303,255
MANA11,2T2022,632,-203,0,0,245,590
MANA11,2T2023,11.867,-536,0,0,12.188,215
MANA11,2T2024,2.822,-664,0,0,3.254,232
MANA11,3T2022,6.119,-335,0,0,4.055,2.399
MANA11,3T2023,3.152,-1.820,0,0,4.566,405
MANA11,4T2023,7.533,-2.020,0,0,9.279,273
MAXR11,1T2017,2.171,-233,0,2.347,0,57
MAXR11,1T2018,2.340,-226,0,2.532,0,34
MAXR11,1T2019,2.326,-259,0,2.546,0,38
MAXR11,1T2020,2.293,-228,0,2.506,0,14
MAXR11,1T2021,2.831,-174,0,2.999,0,6
MAXR11,1T2022,2.199,-632,0,2.804,0,27
MAXR11,1T2023,2.628,-290,0,2.875,0,43
MAXR11,1T2024,3.297,-212,0,3.464,0,45
MAXR11,2T2017,4.401,-458,0,4.770,0,88
MAXR11,2T2018,2.335,-220,0,2.532,0,22
MAXR11,2T2019,4.115,-185,0,4.252,0,48
MAXR11,2T2020,1.595,-211,0,1.796,0,10
MAXR11,2T2021,1.386,-196,0,1.572,0,11
MAXR11,2T2023,2.155,-325,0,2.429,0,50
MAXR11,2T2024,1.696,-369,0,2.016,0,50
MAXR11,3T2017,2.658,-224,0,2.838,0,44
MAXR11,3T2018,2.677,-228,0,2.878,0,27
MAXR11,3T2019,2.318,-178,0,2.466,0,30
MAXR11,3T2020,1.788,-534,0,2.317,0,5
MAXR11,3T2021,2.343,-199,0,2.524,0,18
MAXR11,3T2022,2.105,-335,0,2.398,0,42
MAXR11,3T2023,1.951,-276,0,2.175,0,52
MAXR11,4T2017,13.923,-198,0,14.100,0,21
MAXR11,4T2018,-551,-238,0,-333,0,20
MAXR11,4T2019,29.620,-169,0,29.771,0,18
MAXR11,4T2020,2.060,-209,0,2.263,0,6
MAXR11,4T2021,5.047,-205,0,5.230,0,22
MAXR11,4T2022,5.687,-319,0,5.961,0,45
MAXR11,4T2023,8.219,-296,0,8.466,0,49
MCCI11,1T2020,10.169,-3.573,0,0,12.875,867
MCCI11,1T2021,20.920,-8.866,0,0,29.250,536
MCCI11,1T2022,40.937,-3.279,0,0,43.103,1.113
MCCI11,1T2023,53.441,-3.897,0,0,56.359,979
MCCI11,1T2024,17.507,-4.154,0,0,19.851,1.810
MCCI11,2T2020,7.096,-1.358,0,0,8.202,252
MCCI11,2T2021,35.584,-5.254,0,0,40.441,398
MCCI11,2T2022,27.293,-3.587,0,0,28.990,1.890
MCCI11,2T2023,102.691,-3.951,0,0,106.056,586
MCCI11,2T2024,23.344,-3.964,0,0,25.516,1.792
MCCI11,3T2020,16.048,-4.626,0,0,20.709,-35
MCCI11,3T2021,39.518,-8.812,0,0,47.032,1.298
MCCI11,3T2022,3.037,-3.710,0,0,4.788,1.959
MCCI11,3T2023,14.725,-4.135,0,0,18.055,805
MCCI11,4T2020,27.093,-5.362,0,0,32.028,428
MCCI11,4T2022,37.747,-3.882,0,0,40.322,1.307
MCCI11,4T2023,64.903,-4.179,0,0,68.296,786
MCHF11,1T2022,-733,-1.810,0,0,158,919
MCHF11,1T2023,347,-4.330,0,0,4.441,236
MCHF11,1T2024,-10.739,-787,0,0,-10.908,956
MCHF11,2T2022,7.897,-259,0,0,7.284,872
MCHF11,2T2023,19.118,1.093,0,0,17.685,341
MCHF11,3T2021,6.323,-3.099,0,0,9.233,189
MCHF11,3T2022,2.680,-616,0,0,2.914,382
MCHF11,3T2023,7.207,-596,0,0,7.175,628
MCHF11,4T2021,10.567,1.192,0,0,9.356,18
MCHF11,4T2022,14.060,-1.612,0,0,15.277,395
MCHF11,4T2023,9.416,-1.077,0,0,9.433,1.060
MCHY11,1T2022,21.897,-2.448,0,0,15.303,9.042
MCHY11,1T2023,18.241,-1.801,0,0,16.240,3.803
MCHY11,1T2024,15.690,-1.940,0,0,13.034,4.595
MCHY11,2T2021,3.696,-43,0,0,2.767,971
MCHY11,2T2022,17.182,-2.789,0,0,11.346,8.624
MCHY11,2T2024,9.871,-3.254,0,0,4.870,8.254
MCHY11,3T2021,15.186,-1.178,0,0,11.728,4.635
MCHY11,3T2022,10.219,-2.629,0,0,7.201,5.646
MCHY11,3T2023,5.065,-1.923,0,0,-1.319,8.307
MCHY11,4T2021,22.957,-1.388,0,0,17.594,6.751
MCHY11,4T2022,10.040,-1.926,0,0,5.121,6.845
MFAI11,1T2020,-849,-12,0,0,-838,0
MFAI11,1T2021,-473,-109,0,0,-394,30
MFAI11,1T2022,544,-69,0,0,603,10
MFAI11,1T2024,1.404,-71,0,0,1.439,36
MFAI11,2T2020,654,-24,0,0,677,0
MFAI11,2T2021,-96,-101,0,0,-14,20
MFAI11,2T2022,-2.556,-61,0,0,-2.507,13
MFAI11,2T2023,4.055,-66,0,0,4.120,2
MFAI11,2T2024,-828,-79,0,0,-757,8
MFAI11,3T2020,74,248,0,0,-177,3
MFAI11,3T2021,-2.329,-79,0,0,-2.255,5
MFAI11,3T2022,3.198,-58,0,0,3.212,44
MFAI11,3T2023,-224,-81,0,0,-168,26
MFAI11,4T2020,1.376,-302,0,0,1.653,25
MFAI11,4T2022,-2.970,-78,0,0,-2.933,40
MFAI11,4T2023,1.227,-84,0,0,1.308,3
MFII11,1T2017,2.421,263,0,271,1.439,448
MFII11,1T2018,5.284,1.820,0,0,2.275,1.190
MFII11,1T2019,2.738,-2.054,810,0,3.869,112
MFII11,1T2020,-3.186,-2.695,0,-328,-209,47
MFII11,1T2021,5.466,-2.076,0,140,7.045,357
MFII11,1T2022,9.498,-3.148,119,0,9.884,2.644
MFII11,1T2024,-4.626,-2.889,114,0,-1.861,9
MFII11,2T2017,8.013,-912,0,7.359,821,746
MFII11,2T2018,9.100,-2.385,0,0,10.583,902
MFII11,2T2019,8.539,-1.984,10,0,10.461,52
MFII11,2T2020,-2.450,-2.842,0,3,354,34
MFII11,2T2022,-11.392,-2.783,1.771,0,-13.745,3.365
MFII11,2T2023,4.576,-1.346,91,0,5.796,35
MFII11,3T2017,2.318,1.184,0,75,950,109
MFII11,3T2018,7.173,-632,0,0,7.350,455
MFII11,3T2019,59.692,-1.962,4,0,61.520,129
MFII11,3T2020,13.466,-3.243,0,1,16.687,21
MFII11,3T2021,-42.615,-4.886,5.487,0,-44.519,1.303
MFII11,3T2022,19.567,-1.885,0,0,17.361,4.092
MFII11,3T2023,6.339,-1.722,115,0,7.887,60
MFII11,4T2017,20.231,-478,0,6.707,13.276,726
MFII11,4T2018,11.728,-2.056,5.461,0,8.065,258
MFII11,4T2019,183,-3.570,0,0,3.533,221
MFII11,4T2020,33.566,-3.550,0,1,37.061,54
MFII11,4T2022,31.101,-1.857,3.442,21.974,6.575,968
MGFF11,1T2018,-148,-17,0,0,-174,42
MGFF11,1T2019,7.003,-386,0,0,7.314,74
MGFF11,1T2020,-180.793,-2.723,0,0,-178.346,277
MGFF11,1T2021,-16.006,-2.122,0,0,-13.978,94
MGFF11,1T2022,-8.432,-1.497,0,0,-8.071,1.135
MGFF11,1T2023,-24.255,-1.450,0,0,-23.104,299
MGFF11,2T2018,-5.267,-404,0,0,-5.377,514
MGFF11,2T2019,7.242,-379,0,0,7.459,162
MGFF11,2T2020,46.774,-2.002,0,0,48.619,157
MGFF11,2T2021,-8.547,-1.981,0,0,-6.722,157
MGFF11,2T2023,83.319,-1.494,0,0,84.206,607
MGFF11,3T2018,-1.144,-326,0,0,-904,86
MGFF11,3T2019,9.883,-1.161,0,0,10.397,647
MGFF11,3T2020,19.357,-2.282,0,0,21.603,36
MGFF11,3T2021,-25.864,-1.711,0,0,-24.305,153
MGFF11,3T2023,13.552,-1.600,0,0,14.623,529
MGFF11,4T2018,12.705,-277,0,0,12.901,81
MGFF11,4T2019,96.102,-7.473,0,0,103.308,267
MGFF11,4T2020,36.436,-2.100,0,0,38.120,417
MGFF11,4T2021,18.048,-1.518,0,0,19.215,351
MGFF11,4T2022,-42.297,-1.453,0,0,-41.480,636
MGFF11,4T2023,66.597,-7.528,0,0,72.876,1.249
MGHT11,1T2020,1.591,-186,0,0,1.500,277
MGHT11,1T2021,3.260,-402,0,502,3.135,24
MGHT11,1T2022,2.783,-544,0,862,2.438,27
MGHT11,1T2023,3.708,-403,0,1.197,2.717,197
MGHT11,1T2024,1.192,-444,0,773,762,100
MGHT11,2T2020,2.195,-377,0,0,2.393,178
MGHT11,2T2021,-304,-320,0,-3.015,2.991,40
MGHT11,2T2022,-13.416,-714,0,-1.664,-11.065,27
MGHT11,2T2023,4.741,-410,0,3.704,1.310,136
MGHT11,2T2024,-44.536,-391,0,-14.959,-29.278,92
MGHT11,3T2020,285,-479,0,0,757,7
MGHT11,3T2021,3.135,-394,0,580,2.867,82
MGHT11,3T2022,2.251,-403,0,1.060,1.523,71
MGHT11,3T2023,-282,-418,0,1.020,-1.004,121
MGHT11,4T2020,1.639,-254,0,0,1.867,26
MGHT11,4T2021,5.333,-449,0,829,4.793,160
MGHT11,4T2022,2.062,-457,0,1.214,1.185,120
MGHT11,4T2023,2.785,-446,0,632,2.492,107
MORC11,1T2022,3.416,-231,0,0,3.565,81
MORC11,1T2023,4.373,-354,0,0,4.595,133
MORC11,1T2024,563,-1.088,0,0,1.048,603
MORC11,2T2021,199,-72,0,0,237,35
MORC11,2T2022,4.108,-308,0,0,4.195,220
MORC11,2T2023,6.906,-387,0,0,6.750,543
MORC11,3T2021,1.429,-138,0,0,1.470,97
MORC11,3T2022,3.354,-1.127,0,0,4.404,78
MORC11,3T2023,4.803,-618,0,0,4.989,432
MORC11,4T2021,3.955,-161,0,0,3.875,241
MORC11,4T2022,2.963,-731,0,0,3.622,72
MORE11,1T2020,-1.534,-111,0,0,-1.637,213
MORE11,1T2021,-3.486,-502,0,0,-3.208,224
MORE11,1T2022,-2.059,-492,0,0,-1.770,203
MORE11,1T2023,-6.409,-424,0,0,-6.057,73
MORE11,1T2024,3.427,-668,0,0,3.839,255
MORE11,2T2020,4.742,-183,0,0,4.917,8
MORE11,2T2021,227,-644,0,0,823,48
MORE11,2T2022,-675,-459,0,0,-358,142
MORE11,2T2023,18.793,-417,0,0,19.101,109
MORE11,3T2020,88,-177,0,0,259,6
MORE11,3T2021,-4.013,-589,0,0,-3.475,51
MORE11,3T2022,10.131,-463,0,0,10.491,104
MORE11,3T2023,11.270,-493,0,0,11.681,81
MORE11,4T2020,5.753,-178,0,0,5.937,-7
MORE11,4T2021,-566,-409,0,0,-230,73
MORE11,4T2022,-8.307,-439,0,0,-7.920,52
MORE11,4T2023,-2.678,-774,0,0,-2.172,268
MXRF11,1T2017,10.399,-489,0,0,10.429,459
MXRF11,1T2018,5.492,-862,0,0,6.165,189
MXRF11,1T2019,21.454,-1.307,0,0,22.609,152
MXRF11,1T2020,9.157,-2.826,0,0,10.869,1.114
MXRF11,1T2021,44.867,-5.129,0,0,49.491,505
MXRF11,1T2023,69.429,-5.469,0,-19,73.284,1.633
MXRF11,2T2017,1.561,-658,0,0,1.892,326
MXRF11,2T2018,6.794,-1.589,0,0,8.255,128
MXRF11,2T2019,11.385,-1.430,0,0,12.204,610
MXRF11,2T2020,26.968,-3.515,0,0,30.126,358
MXRF11,2T2021,40.215,-5.882,0,-26,42.834,3.289
MXRF11,2T2022,60.719,-5.499,0,-19,64.045,2.192
MXRF11,2T2023,90.733,-5.561,0,-28,94.738,1.584
MXRF11,2T2024,51.089,-8.368,0,2.060,54.738,2.658
MXRF11,3T2017,7.599,-1.001,0,0,8.342,258
MXRF11,3T2018,8.302,-996,0,0,9.098,200
MXRF11,3T2019,-3.329,-1.267,0,0,-2.383,321
MXRF11,3T2020,11.560,-3.572,0,0,15.010,122
MXRF11,3T2021,53.769,-5.486,0,-47,56.236,3.066
MXRF11,3T2022,73.064,-5.467,0,-47,77.740,838
MXRF11,3T2023,34.659,-6.364,0,-35,39.150,1.909
MXRF11,4T2017,-23.456,-867,0,0,-22.826,238
MXRF11,4T2018,1.461,-762,0,0,2.068,155
MXRF11,4T2019,11.689,-1.531,0,0,12.652,568
MXRF11,4T2022,57.477,-5.575,0,15,61.539,1.498
NAVT11,1T2021,852,-16,0,0,848,21
NAVT11,1T2022,738,-279,0,0,819,198
NAVT11,1T2023,-1.808,-266,0,0,-1.645,103
NAVT11,1T2024,1.411,-289,0,0,1.622,79
NAVT11,2T2021,-1.475,-98,0,0,-1.410,33
NAVT11,2T2022,973,-281,0,0,1.032,223
NAVT11,2T2023,15.373,-267,0,0,15.469,171
NAVT11,2T2024,-1.498,-210,0,0,-1.401,113
NAVT11,3T2021,-501,-69,0,0,-466,34
NAVT11,3T2022,6.593,-276,0,0,6.728,141
NAVT11,3T2023,1.427,-292,0,0,1.505,215
NAVT11,4T2021,2.727,-86,0,0,2.742,71
NAVT11,4T2022,-746,-284,0,0,-581,119
NAVT11,4T2023,2.761,-293,0,0,2.960,94
NCHB11,1T2020,114,-113,0,0,235,-7
NCHB11,1T2021,2.510,-244,0,0,2.648,107
NCHB11,1T2022,4.717,-474,0,0,5.076,115
NCHB11,1T2023,5.075,-505,0,0,5.319,261
NCHB11,1T2024,3.617,-452,0,0,3.757,312
NCHB11,2T2020,586,-103,0,0,693,-4
NCHB11,2T2021,3.542,-534,0,0,3.787,289
NCHB11,2T2023,8.473,-565,0,0,8.695,342
NCHB11,2T2024,2.552,-413,0,0,2.596,369
NCHB11,3T2020,680,-147,0,0,807,20
NCHB11,3T2021,5.412,-471,0,0,5.654,229
NCHB11,3T2022,4.463,-502,0,0,4.709,256
NCHB11,3T2023,1.657,-1.109,0,0,2.300,466
NCHB11,4T2020,2.953,-259,0,0,3.168,44
NCHB11,4T2021,7.923,-713,0,0,8.421,215
NCHB11,4T2022,960,-2.295,0,0,2.954,300
NCHB11,4T2023,5.287,-154,0,0,5.131,311
NCRA11,1T2022,1.170,-156,0,0,1.125,202
NCRA11,1T2023,1.784,-166,0,0,1.880,71
NCRA11,1T2024,1.318,-156,0,0,1.418,56
NCRA11,2T2022,1.331,-143,0,0,1.183,292
NCRA11,2T2023,1.710,-227,0,0,1.823,115
NCRA11,2T2024,1.351,-158,0,0,1.419,90
NCRA11,3T2022,1.367,-145,0,0,1.371,141
NCRA11,4T2022,1.750,-153,0,0,1.846,57
NCRA11,4T2023,1.465,-157,0,0,1.537,85
NCRI11,1T2023,1.890,-40,0,396,1.433,102
NCRI11,1T2024,694,-169,0,-552,1.377,38
NCRI11,2T2022,0,0,0,0,0,0
NCRI11,2T2023,1.275,-305,0,0,1.175,405
NCRI11,2T2024,888,-184,0,-299,1.320,51
NCRI11,3T2022,0,0,0,0,0,0
NCRI11,3T2023,710,-231,0,-63,862,142
NCRI11,4T2023,1.277,-244,0,296,1.152,74
NEWL11,1T2020,1.786,-619,0,2.387,0,18
NEWL11,1T2021,6.609,-1.783,0,8.422,0,-29
NEWL11,1T2024,16.920,-3.869,0,30.361,-10.264,691
NEWL11,2T2020,3.773,-1.016,0,4.761,0,28
NEWL11,2T2024,23.627,-3.442,0,29.952,-4.328,1.446
NEWL11,3T2020,1.725,-404,0,2.127,0,2
NEWL11,3T2021,7.061,-637,0,8.241,-773,231
NEWL11,3T2023,18.086,-3.600,0,26.877,-5.786,595
NEWL11,4T2020,710,100,0,625,0,-15
NEWL11,4T2021,12.026,-1.328,0,17.008,-4.008,354
NEWL11,4T2022,10.861,-2.788,0,18.201,-4.946,394
NEWL11,4T2023,16.920,-3.869,0,30.361,-10.264,691
NEWU11,1T2020,-278,-426,0,33,-9,124
NEWU11,1T2021,-222,-299,0,26,46,5
NEWU11,1T2022,-160,-360,0,224,-43,19
NEWU11,1T2023,-434,-230,0,368,-584,13
NEWU11,1T2024,285,-335,0,561,4,55
NEWU11,2T2020,635,-100,0,181,320,235
NEWU11,2T2021,-845,-634,0,-43,-180,12
NEWU11,2T2022,-296,-698,0,311,56,35
NEWU11,2T2024,333,-732,0,1.008,-41,99
NEWU11,3T2020,-44,-261,0,476,-264,4
NEWU11,3T2021,-577,-300,0,-296,13,6
NEWU11,3T2022,213,-330,0,383,146,14
NEWU11,3T2023,265,-610,0,730,100,45
NEWU11,4T2020,-317,-508,0,461,-282,12
NEWU11,4T2021,1.548,-555,0,2.050,44,9
NEWU11,4T2022,3.722,-681,0,4.276,95,32
NEWU11,4T2023,2.262,-1.015,0,2.987,200,90
NSLU11,1T2017,5.178,-200,0,5.307,0,71
NSLU11,1T2018,5.395,-209,0,5.564,0,40
NSLU11,1T2019,5.385,-227,0,5.575,0,37
NSLU11,1T2020,5.807,-251,0,6.036,0,21
NSLU11,1T2021,6.187,-271,0,6.447,0,11
NSLU11,1T2022,4.392,-267,0,4.580,0,79
NSLU11,1T2023,6.283,-316,0,6.427,0,171
NSLU11,1T2024,6.319,-281,0,6.438,0,162
NSLU11,2T2017,10.533,-412,0,10.814,0,131
NSLU11,2T2018,5.626,17,0,5.573,0,36
NSLU11,2T2019,5.765,-210,0,5.939,0,36
NSLU11,2T2020,11.036,-780,0,11.790,26,0
NSLU11,2T2021,7.765,-285,0,8.029,0,21
NSLU11,2T2023,6.327,-280,0,6.436,0,171
NSLU11,2T2024,5.868,-474,0,6.164,0,177
NSLU11,3T2017,5.394,-224,0,5.564,0,54
NSLU11,3T2018,5.412,-201,0,5.575,0,38
NSLU11,3T2019,5.854,-219,0,6.036,0,37
NSLU11,3T2020,22.905,-1.430,0,24.274,0,60
NSLU11,3T2021,6.089,-398,0,6.450,0,37
NSLU11,3T2022,4.864,-1.679,0,6.427,0,116
NSLU11,3T2023,6.351,-272,0,6.438,0,185
NSLU11,4T2017,21.807,-204,0,21.964,0,46
