Ticker,Trimestre,% despesas,% em caixa,Div. Yield,Inadimplência,Negócios/dia,P/VP,Patrimônio,Qnt. cotas,Qnt. cotistas,VP por cota,Vacância,Valor merc.,Volume diário
CEOC11,2T2023,"0,20%","2,27%","12,98%",0%,217,"0,76","142,33 M","1,8 M",4.888,"78,39",0%,"108,87 M","79,31 K"
CEOC11,2T2024,"0,22%","2,42%","13,13%",0%,57,"0,60","131,04 M","1,8 M",4.736,"72,17",0%,"79,16 M","31,35 K"
CEOC11,3T2017,"1,32%","0,89%","0,00%",0%,45,"1,17","137,22 M","1,8 M",2.173,"75,58",0%,"160,69 M","110,15 K"
CEOC11,3T2018,"0,12%","1,29%","13,64%",0%,30,"0,92","151,87 M","1,8 M",3.093,"83,64",0%,"139,81 M","61,99 K"
CEOC11,3T2019,"0,12%","1,70%","12,30%",0%,90,"0,99","160,06 M","1,8 M",5.229,"88,16",0%,"157,89 M","235,30 K"
CEOC11,3T2020,"0,12%","2,00%","12,40%",0%,227,"0,83","177,93 M","1,8 M",7.455,"97,99",0%,"146,84 M","155,38 K"
CEOC11,3T2021,"0,15%","2,11%","11,70%",0%,87,"0,72","156,60 M","1,8 M",6.314,"86,25",0%,"112,54 M","76,53 K"
CEOC11,3T2022,"0,15%","2,10%","12,06%",0%,75,"0,67","163,24 M","1,8 M",5.119,"89,90",0%,"108,85 M","54,88 K"
CEOC11,3T2023,"0,19%","2,33%","16,16%",0%,96,"0,62","141,93 M","1,8 M",4.974,"78,17",0%,"87,79 M","81,22 K"
CEOC11,4T2017,"0,09%","1,00%","2,43%",0%,37,"1,11","146,98 M","1,8 M",2.634,"80,95",0%,"162,50 M","150,82 K"
CEOC11,4T2018,"0,11%","1,34%","14,09%",0%,61,"0,89","160,69 M","1,8 M",3.667,"88,50",0%,"143,37 M","147,61 K"
CEOC11,4T2019,"0,11%","1,63%","11,05%",0%,122,"0,97","178,59 M","1,8 M",6.411,"98,36",0%,"173,40 M","312,31 K"
CEOC11,4T2020,"0,18%","2,18%","12,94%",0%,225,"0,80","157,75 M","1,8 M",7.291,"86,88",0%,"125,63 M","207,57 K"
CEOC11,4T2021,"0,15%","2,01%","12,52%",0%,78,"0,66","164,24 M","1,8 M",5.919,"90,46",0%,"108,94 M","45,91 K"
CEOC11,4T2022,"0,18%","2,41%","13,25%",0%,71,"0,69","143,09 M","1,8 M",4.957,"78,80",0%,"98,48 M","35,49 K"
CEOC11,4T2023,"0,19%","2,49%","16,03%",0%,117,"0,63","132,30 M","1,8 M",4.974,"72,87",0%,"83,58 M","56,65 K"
CJCT11,1T2020,"-0,03%","3,64%","0,00%",0%,0,"0,00","156,91 M","2,7 M",2.072,"57,90",66%,"0,00","0,00"
CJCT11,1T2021,"0,18%","1,16%","0,00%",0%,18,"0,91","182,93 M","2,7 M",1.640,"67,50",60%,"166,39 M","47,26 K"
CJCT11,1T2022,"0,19%","3,08%","0,00%",0%,7,"1,14","185,95 M","2,9 M",1.344,"64,79",51%,"211,52 M","118,11 K"
CJCT11,1T2023,"0,25%","3,49%","0,00%",0%,5,"0,98","205,75 M","3,1 M",1.189,"65,53",45%,"200,96 M","33,22 K"
CJCT11,1T2024,"0,19%","0,69%","2,55%",0%,16,"0,90","225,81 M","3,1 M",1.059,"71,91",50%,"204,10 M","37,34 K"
CJCT11,2T2020,"0,81%","3,03%","0,00%",0%,0,"0,00","155,69 M","2,7 M",2.020,"57,45",66%,"0,00","0,00"
CJCT11,2T2021,"0,18%","0,94%","0,00%",0%,22,"0,93","182,46 M","2,7 M",1.538,"67,33",59%,"169,32 M","372,34 K"
CJCT11,2T2022,"0,30%","1,90%","0,00%",0%,6,"1,26","185,98 M","2,9 M",1.284,"64,80",49%,"234,79 M","193,62 K"
CJCT11,2T2024,"0,22%","0,24%","2,61%",0%,14,"0,89","225,37 M","3,1 M",1.021,"71,77",45%,"200,96 M","27,72 K"
CJCT11,3T2020,"0,25%","2,22%","0,00%",0%,0,"0,00","155,33 M","2,7 M",1.887,"57,32",59%,"0,00","0,00"
CJCT11,3T2021,"0,20%","0,43%","0,00%",0%,40,"0,94","181,83 M","2,7 M",1.480,"67,10",59%,"170,73 M","506,83 K"
CJCT11,3T2022,"0,25%","0,41%","0,00%",4%,8,"1,03","230,89 M","2,9 M",1.231,"80,45",42%,"238,21 M","41,33 K"
CJCT11,3T2023,"0,29%","0,37%","0,91%",0%,16,"1,09","207,82 M","3,1 M",1.120,"66,19",51%,"226,08 M","26,97 K"
CJCT11,4T2020,"0,21%","1,61%","0,00%",0%,76,"0,91","183,26 M","2,7 M",1.790,"67,62",59%,"167,34 M","84,61 K"
CJCT11,4T2021,"0,24%","3,92%","0,00%",0%,12,"1,05","186,08 M","2,9 M",1.404,"64,84",59%,"195,16 M","105,77 K"
CJCT11,4T2022,"0,32%","5,57%","0,00%",2%,10,"1,06","207,81 M","3,1 M",1.204,"66,18",51%,"219,80 M","81,47 K"
CJCT11,4T2023,"0,26%","1,42%","1,99%",0%,9,"0,97","225,55 M","3,1 M",1.073,"71,83",50%,"219,80 M","37,90 K"
CLIN11,1T2024,"0,28%","14,83%","5,61%",0%,3.616,"0,98","433,27 M","4,3 M",9.896,"99,68",0%,"423,59 M","1,31 M"
CLIN11,2T2024,"0,30%","3,41%","8,72%",0%,2.471,"0,98","422,71 M","4,3 M",10.912,"97,25",0%,"415,42 M","1,31 M"
CLIN11,3T2023,"0,02%","88,67%","0,00%",0%,0,"0,00","437,88 M","4,3 M",6.865,"100,74",0%,"0,00","0,00"
CLIN11,4T2023,"0,28%","23,98%","2,36%",0%,620,"1,00","433,50 M","4,3 M",8.664,"99,73",0%,"434,68 M","476,76 K"
CNES11,1T2017,"0,28%","7,11%","0,00%",9%,0,"0,00","293,60 M","2,9 M",1.406,"99,55",40%,"0,00","0,00"
CNES11,1T2018,"0,28%","6,27%","5,53%",0%,29,"0,88","306,58 M","2,9 M",2.802,"103,95",46%,"271,18 M","74,13 K"
CNES11,1T2019,"0,30%","6,74%","3,46%",6%,47,"0,81","276,61 M","2,9 M",2.958,"93,79",60%,"224,41 M","75,44 K"
CNES11,1T2020,"0,22%","6,02%","4,01%",0%,56,"0,66","281,95 M","2,9 M",3.075,"95,60",34%,"185,80 M","82,02 K"
CNES11,1T2021,"0,23%","5,39%","7,64%",0%,51,"0,48","270,78 M","2,9 M",2.673,"91,81",49%,"129,44 M","48,29 K"
CNES11,1T2022,"0,32%","5,53%","4,04%",0%,15,"0,39","255,32 M","2,9 M",2.142,"86,57",55%,"100,83 M","10,72 K"
CNES11,1T2023,"0,33%","5,30%","4,70%",0%,9,"0,34","263,32 M","2,9 M",1.804,"89,28",55%,"88,27 M","3,04 K"
CNES11,1T2024,"0,27%","5,31%","32,86%",0%,76,"0,38","264,10 M","34,1 M",2.258,"7,74",55%,"99,67 M","20,76 K"
CNES11,2T2017,"0,47%","7,09%","0,94%",0%,27,"1,06","301,85 M","2,9 M",1.834,"102,35",40%,"318,49 M","68,58 K"
CNES11,2T2018,"0,25%","6,56%","6,28%",0%,23,"0,80","291,42 M","2,9 M",2.813,"98,81",55%,"232,99 M","57,37 K"
CNES11,2T2019,"0,26%","7,01%","2,45%",0%,35,"0,90","271,34 M","2,9 M",2.970,"92,00",34%,"243,34 M","71,53 K"
CNES11,2T2020,"0,21%","5,54%","4,85%",0%,42,"0,74","280,24 M","2,9 M",3.183,"95,02",35%,"207,33 M","52,95 K"
CNES11,2T2021,"0,33%","5,65%","5,88%",0%,29,"0,48","257,41 M","2,9 M",2.472,"87,28",56%,"122,39 M","33,07 K"
CNES11,2T2022,"0,31%","5,53%","4,28%",10%,22,"0,38","257,46 M","2,9 M",2.026,"87,30",55%,"97,80 M","15,25 K"
CNES11,2T2023,"0,33%","5,17%","4,80%",0%,16,"0,31","267,72 M","2,9 M",1.755,"90,78",55%,"84,17 M","4,32 K"
CNES11,2T2024,"0,38%","5,34%","47,54%",0%,2.683,"0,20","261,94 M","34,1 M",127.955,"7,67",55%,"52,91 M","155,55 K"
CNES11,3T2017,"0,20%","6,80%","2,24%",0%,25,"1,12","302,11 M","2,9 M",2.261,"102,44",40%,"339,16 M","75,36 K"
CNES11,3T2018,"0,31%","6,35%","6,33%",0%,19,"0,70","291,33 M","2,9 M",2.775,"98,78",60%,"203,79 M","24,50 K"
CNES11,3T2019,"0,07%","6,19%","2,57%",0%,40,"0,91","272,93 M","2,9 M",2.999,"92,54",34%,"248,03 M","78,09 K"
CNES11,3T2020,"0,21%","5,47%","4,80%",0%,59,"0,69","279,83 M","2,9 M",3.271,"94,88",47%,"192,50 M","44,72 K"
CNES11,3T2021,"0,30%","5,78%","5,39%",0%,27,"0,43","257,23 M","2,9 M",2.351,"87,22",56%,"111,04 M","13,93 K"
CNES11,3T2022,"0,33%","5,50%","4,08%",8%,21,"0,38","257,37 M","2,9 M",1.947,"87,27",55%,"97,50 M","11,76 K"
CNES11,3T2023,"0,35%","5,11%","5,55%",0%,27,"0,25","267,62 M","2,9 M",1.702,"90,74",55%,"67,39 M","10,66 K"
CNES11,4T2017,"0,20%","6,15%","4,03%",0%,28,"0,96","306,63 M","2,9 M",2.590,"103,97",46%,"293,30 M","76,29 K"
CNES11,4T2018,"0,30%","6,74%","3,98%",0%,32,"0,85","277,44 M","2,9 M",2.850,"94,07",60%,"234,91 M","57,35 K"
CNES11,4T2019,"0,28%","6,00%","2,66%",0%,47,"0,99","281,57 M","2,9 M",3.050,"95,47",34%,"280,12 M","73,64 K"
CNES11,4T2020,"0,23%","5,63%","5,59%",10%,36,"0,66","270,82 M","2,9 M",3.054,"91,83",54%,"179,90 M","32,46 K"
CNES11,4T2021,"0,31%","5,72%","4,45%",0%,26,"0,40","255,44 M","2,9 M",2.245,"86,61",57%,"101,75 M","16,27 K"
CNES11,4T2022,"0,32%","5,48%","4,14%",0%,12,"0,36","263,76 M","2,9 M",1.860,"89,43",55%,"95,56 M","4,92 K"
CNES11,4T2023,"0,32%","5,26%","5,01%",0%,24,"0,25","264,00 M","2,9 M",1.649,"89,51",55%,"66,86 M","7,32 K"
CPFF11,1T2020,"0,74%","0,26%","2,37%",0%,1.069,"0,97","195,95 M","2,4 M",9.683,"81,65",0%,"189,60 M","1,40 M"
CPFF11,1T2021,"0,24%","0,04%","11,60%",0%,1.328,"0,98","332,34 M","4,0 M",10.834,"83,63",0%,"324,94 M","1,50 M"
CPFF11,1T2022,"0,76%","0,28%","15,77%",0%,1.525,"0,92","421,17 M","5,4 M",14.334,"77,28",0%,"389,22 M","1,21 M"
CPFF11,1T2023,"0,55%","0,07%","13,72%",0%,716,"0,75","194,71 M","2,6 M",11.001,"76,27",0%,"145,65 M","302,29 K"
CPFF11,1T2024,"0,17%","1,09%","10,12%",0%,843,"0,91","212,67 M","2,6 M",9.123,"83,30",0%,"194,03 M","485,22 K"
CPFF11,2T2020,"0,33%","4,23%","4,11%",0%,279,"0,91","210,97 M","2,4 M",9.401,"87,90",0%,"191,59 M","372,39 K"
CPFF11,2T2024,"0,25%","0,02%","11,05%",0%,365,"0,92","205,00 M","2,6 M",8.771,"80,29",0%,"189,59 M","229,12 K"
CPFF11,3T2020,"0,33%","1,48%","6,84%",0%,565,"0,94","328,64 M","4,0 M",9.229,"82,70",0%,"308,68 M","702,05 K"
CPFF11,3T2022,"0,57%","0,52%","12,59%",0%,1.614,"0,92","444,05 M","5,4 M",14.660,"81,48",0%,"408,57 M","730,98 K"
CPFF11,3T2023,"0,41%","11,41%","9,45%",0%,1.065,"0,92","211,09 M","2,6 M",10.036,"82,68",0%,"194,16 M","441,19 K"
CPFF11,4T2020,"0,82%","0,19%","9,61%",0%,624,"0,94","343,51 M","4,0 M",9.533,"86,44",0%,"323,86 M","1,06 M"
CPFF11,4T2021,"0,08%","0,33%","17,69%",0%,2.003,"0,88","432,23 M","5,4 M",13.323,"79,31",0%,"381,48 M","1,06 M"
CPFF11,4T2022,"1,03%","0,27%","13,40%",0%,1.747,"0,84","421,17 M","5,4 M",12.598,"77,28",0%,"355,87 M","911,65 K"
CPFF11,4T2023,"0,55%","2,05%","9,44%",0%,915,"0,92","213,94 M","2,6 M",9.572,"83,80",0%,"196,59 M","367,45 K"
CPTR11,1T2022,"0,04%","0,23%","0,00%",0%,0,"0,00","57,87 M","596,1 K",12,"97,08",0%,"0,00","0,00"
CPTR11,1T2023,"0,22%","1,58%","17,42%",0%,2.614,"0,98","409,61 M","4,1 M",14.109,"98,99",0%,"400,56 M","1,55 M"
CPTR11,1T2024,"0,27%","1,02%","16,91%",0%,7.000,"0,91","404,77 M","41,4 M",32.250,"9,78",0%,"367,45 M","1,39 M"
CPTR11,2T2022,"0,11%","0,96%","0,00%",0%,8,"1,04","100,23 M","1,0 M",58,"96,73",0%,"104,15 M","20,70 K"
CPTR11,2T2023,"0,56%","6,62%","21,72%",0%,2.826,"0,99","406,33 M","4,1 M",17.816,"98,20",0%,"402,21 M","1,43 M"
CPTR11,2T2024,"0,40%","4,87%","15,95%",0%,5.008,"0,85","404,59 M","41,4 M",31.992,"9,78",0%,"344,28 M","1,23 M"
CPTR11,3T2022,"0,02%","0,42%","6,62%",0%,76,"1,09","404,87 M","4,1 M",9.716,"97,84",0%,"440,66 M","200,77 K"
CPTR11,3T2023,"0,42%","6,38%","18,81%",0%,3.647,"1,02","404,01 M","41,4 M",23.767,"9,76",0%,"411,32 M","1,80 M"
CPTR11,4T2022,"0,12%","0,06%","12,24%",0%,1.635,"1,00","408,49 M","4,1 M",10.812,"98,72",0%,"410,28 M","1,75 M"
CPTR11,4T2023,"0,12%","2,52%","18,57%",0%,8.072,"0,92","406,01 M","41,4 M",28.700,"9,81",0%,"371,59 M","1,43 M"
CPTS11,1T2020,"0,33%","1,42%","0,00%",0%,0,"0,00","297,21 M","3,1 M",15.885,"95,41",0%,"0,00","0,00"
CPTS11,1T2021,"0,25%","4,74%","14,09%",0%,5.463,"1,07","1,75 B","18,4 M",75.378,"95,11",0%,"1,87 B","7,38 M"
CPTS11,1T2022,"0,28%","0,51%","18,72%",0%,7.969,"1,02","2,61 B","28,0 M",155.364,"93,39",0%,"2,66 B","7,46 M"
CPTS11,1T2023,"0,23%","2,79%","19,48%",0%,10.120,"0,86","2,81 B","31,8 M",214.019,"88,41",0%,"2,41 B","5,66 M"
CPTS11,1T2024,"0,25%","0,34%","10,78%",0%,31.005,"0,94","2,90 B","317,8 M",372.237,"9,12",0%,"2,72 B","7,28 M"
CPTS11,2T2020,"0,13%","18,89%","0,00%",0%,0,"0,00","728,46 M","7,8 M",25.876,"93,95",0%,"0,00","0,00"
CPTS11,2T2022,"0,27%","0,04%","21,43%",0%,9.596,"1,00","2,89 B","31,8 M",174.484,"90,88",0%,"2,89 B","7,51 M"
CPTS11,2T2023,"0,23%","0,14%","13,30%",0%,9.511,"0,94","2,89 B","31,8 M",224.661,"90,93",0%,"2,71 B","5,83 M"
CPTS11,2T2024,"0,26%","0,06%","10,85%",0%,31.101,"0,94","2,79 B","317,8 M",387.877,"8,77",0%,"2,63 B","8,99 M"
CPTS11,3T2020,"0,28%","7,25%","5,90%",0%,2.290,"1,04","789,10 M","8,4 M",33.622,"93,47",0%,"817,20 M","2,53 M"
CPTS11,3T2021,"0,28%","6,28%","18,16%",0%,10.562,"1,04","2,43 B","25,8 M",120.287,"94,14",0%,"2,53 B","10,07 M"
CPTS11,3T2022,"0,27%","0,20%","20,35%",0%,9.537,"0,99","2,92 B","31,8 M",192.637,"91,83",0%,"2,90 B","6,98 M"
CPTS11,3T2023,"0,25%","0,04%","11,70%",0%,14.513,"0,98","2,82 B","317,8 M",243.898,"8,88",0%,"2,77 B","8,95 M"
CPTS11,4T2020,"0,20%","0,59%","9,29%",0%,3.464,"1,10","1,27 B","13,5 M",54.591,"94,26",0%,"1,40 B","4,35 M"
CPTS11,4T2021,"0,24%","0,21%","19,16%",0%,8.576,"1,01","2,65 B","28,0 M",136.986,"94,60",0%,"2,68 B","8,43 M"
CPTS11,4T2022,"0,27%","0,14%","20,25%",0%,11.230,"0,92","2,82 B","31,8 M",202.917,"88,76",0%,"2,61 B","7,08 M"
CPTS11,4T2023,"0,26%","1,05%","11,11%",0%,33.609,"0,93","2,91 B","317,8 M",311.604,"9,15",0%,"2,70 B","6,97 M"
CRFF11,1T2020,"-3,80%","0,44%","8,25%",0%,41,"1,00","60,08 M","690,0 K",1.288,"87,07",0%,"60,03 M","117,06 K"
CRFF11,1T2022,"0,38%","3,26%","10,37%",0%,27,"0,77","59,16 M","690,0 K",1.801,"85,74",0%,"45,47 M","24,08 K"
CRFF11,1T2024,"0,37%","4,79%","9,32%",0%,14,"0,92","62,94 M","690,0 K",1.455,"91,22",0%,"57,76 M","90,58 K"
CRFF11,2T2020,"0,45%","0,37%","9,09%",0%,21,"0,94","64,05 M","690,0 K",1.481,"92,81",0%,"60,34 M","18,91 K"
CRFF11,2T2021,"0,44%","0,54%","10,08%",0%,49,"0,82","61,37 M","690,0 K",1.869,"88,93",0%,"50,01 M","65,30 K"
CRFF11,2T2022,"0,42%","2,26%","10,53%",0%,36,"0,78","58,51 M","690,0 K",1.757,"84,80",0%,"45,42 M","35,39 K"
CRFF11,2T2023,"0,40%","6,71%","10,39%",0%,13,"0,88","62,18 M","690,0 K",1.570,"90,11",0%,"54,81 M","52,01 K"
CRFF11,2T2024,"0,38%","3,46%","9,55%",0%,18,"0,92","60,24 M","690,0 K",1.434,"87,29",0%,"55,20 M","25,08 K"
CRFF11,3T2021,"0,38%","0,64%","10,14%",0%,47,"0,78","60,37 M","690,0 K",1.845,"87,49",0%,"47,32 M","47,00 K"
CRFF11,3T2022,"0,39%","3,76%","10,20%",0%,27,"0,82","62,44 M","690,0 K",1.711,"90,49",0%,"51,06 M","65,03 K"
CRFF11,4T2021,"0,41%","2,72%","9,97%",0%,52,"0,77","61,07 M","690,0 K",1.807,"88,50",0%,"46,74 M","67,17 K"
CRFF11,4T2022,"0,41%","1,22%","12,38%",0%,13,"0,79","57,96 M","690,0 K",1.675,"84,00",0%,"45,56 M","75,16 K"
CRFF11,4T2023,"-0,35%","2,52%","10,39%",0%,31,"0,84","62,99 M","690,0 K",1.479,"91,28",0%,"52,88 M","109,11 K"
CRFF11,9T2023,"0,38%","2,52%","39,06%",0%,27,"0,84","62,99 M","690,0 K",1.479,"91,28",0%,"52,88 M","52,44 K"
CTXT11,1T2017,"0,08%","1,09%","3,50%",0%,18,"1,21","122,69 M","36,3 M",710,"3,38",3%,"148,19 M","28,03 K"
CTXT11,1T2018,"0,09%","0,87%","11,50%",0%,110,"1,20","124,78 M","36,3 M",2.096,"3,44",6%,"149,27 M","91,37 K"
CTXT11,1T2019,"0,15%","0,89%","9,06%",0%,129,"1,31","123,25 M","2,6 M",3.450,"47,51",9%,"161,47 M","36,08 K"
CTXT11,1T2020,"0,09%","0,88%","9,88%",0%,73,"0,93","138,33 M","2,6 M",3.743,"53,32",10%,"128,94 M","72,22 K"
CTXT11,1T2021,"0,11%","0,70%","11,83%",0%,114,"0,61","125,47 M","2,6 M",4.531,"48,36",58%,"76,01 M","38,32 K"
CTXT11,1T2022,"0,13%","5,81%","3,80%",0%,30,"0,59","118,44 M","2,9 M",3.488,"40,80",97%,"69,61 M","12,66 K"
CTXT11,1T2024,"0,15%","3,82%","0,00%",0%,13,"0,36","109,07 M","3,8 M",2.655,"28,71",99%,"38,74 M","2,33 K"
CTXT11,2T2017,"0,12%","1,01%","6,49%",0%,18,"1,26","123,11 M","36,3 M",821,"3,39",4%,"155,09 M","26,25 K"
CTXT11,2T2018,"0,12%","0,84%","10,84%",0%,84,"1,19","124,71 M","36,3 M",2.639,"3,43",6%,"147,82 M","32,42 K"
CTXT11,2T2019,"0,13%","0,82%","8,90%",0%,64,"1,29","123,33 M","2,6 M",3.441,"47,54",10%,"158,93 M","37,93 K"
CTXT11,2T2020,"0,10%","0,96%","8,94%",0%,86,"1,02","138,49 M","2,6 M",4.235,"53,38",10%,"141,21 M","52,17 K"
CTXT11,2T2021,"-0,09%","0,74%","10,75%",0%,65,"0,48","125,38 M","2,6 M",4.121,"48,33",96%,"59,64 M","23,58 K"
CTXT11,2T2022,"0,15%","4,23%","5,21%",0%,24,"0,34","117,12 M","2,9 M",3.356,"40,35",98%,"40,20 M","4,49 K"
CTXT11,2T2023,"0,24%","3,29%","0,22%",0%,26,"0,43","108,46 M","3,4 M",2.964,"31,82",99%,"46,18 M","3,81 K"
CTXT11,2T2024,"0,16%","1,91%","0,00%",0%,16,"0,31","107,02 M","3,8 M",2.564,"28,17",100%,"33,39 M","3,19 K"
CTXT11,3T2017,"0,08%","1,05%","8,47%",0%,32,"1,42","123,39 M","36,3 M",1.118,"3,40",5%,"175,06 M","61,75 K"
CTXT11,3T2018,"0,08%","0,85%","10,08%",0%,90,"1,18","124,58 M","36,3 M",3.201,"3,43",9%,"146,73 M","18,44 K"
CTXT11,3T2019,"0,11%","0,82%","9,24%",0%,68,"1,20","123,48 M","2,6 M",3.288,"47,60",9%,"148,65 M","33,12 K"
CTXT11,3T2020,"0,09%","1,06%","9,91%",0%,125,"0,91","138,63 M","2,6 M",4.689,"53,44",10%,"125,56 M","58,42 K"
CTXT11,3T2021,"0,12%","0,56%","6,47%",0%,49,"0,43","123,24 M","2,6 M",3.913,"47,50",97%,"52,40 M","11,28 K"
CTXT11,3T2022,"0,27%","2,28%","5,83%",0%,33,"0,31","115,31 M","2,9 M",3.287,"39,72",98%,"35,44 M","2,62 K"
CTXT11,3T2023,"0,15%","1,68%","0,23%",0%,16,"0,41","106,75 M","3,4 M",2.854,"31,32",99%,"43,52 M","2,13 K"
CTXT11,4T2017,"0,08%","1,07%","12,47%",3%,60,"1,26","123,92 M","36,3 M",1.503,"3,41",6%,"156,18 M","56,19 K"
CTXT11,4T2018,"0,12%","0,84%","9,18%",0%,160,"1,19","123,74 M","36,3 M",4.125,"3,41",9%,"147,82 M","35,13 K"
CTXT11,4T2019,"0,09%","0,75%","8,72%",0%,62,"1,10","138,07 M","2,6 M",3.503,"53,22",10%,"152,54 M","45,33 K"
CTXT11,4T2020,"0,15%","0,82%","9,65%",0%,113,"0,96","125,59 M","2,6 M",4.928,"48,41",58%,"120,12 M","58,43 K"
CTXT11,4T2021,"0,18%","4,08%","2,21%",0%,42,"0,43","112,40 M","2,6 M",3.723,"43,33",97%,"47,97 M","6,45 K"
CTXT11,4T2022,"0,24%","0,74%","6,05%",0%,69,"0,32","105,54 M","2,9 M",3.229,"36,36",98%,"34,17 M","4,80 K"
CTXT11,4T2023,"0,19%","0,22%","0,26%",0%,13,"0,38","105,60 M","3,4 M",2.769,"30,98",99%,"39,84 M","1,83 K"
CVBI11,1T2020,"0,24%","12,48%","10,45%",0%,586,"0,81","353,26 M","3,5 M",3.583,"100,16",0%,"286,91 M","1,07 M"
CVBI11,1T2021,"0,25%","14,84%","16,27%",0%,3.666,"1,06","596,13 M","6,0 M",28.534,"100,07",0%,"631,43 M","3,73 M"
CVBI11,1T2022,"0,32%","5,13%","17,38%",0%,4.640,"1,03","1,05 B","10,5 M",55.230,"99,77",0%,"1,08 B","3,80 M"
CVBI11,1T2023,"0,28%","3,04%","18,55%",0%,3.695,"0,94","1,05 B","11,0 M",73.515,"94,92",0%,"982,55 M","2,26 M"
CVBI11,1T2024,"0,29%","4,16%","12,29%",0%,6.444,"1,00","1,05 B","11,0 M",92.061,"95,28",0%,"1,05 B","2,53 M"
CVBI11,2T2021,"0,28%","63,35%","18,29%",0%,4.046,"1,02","595,32 M","6,0 M",33.546,"99,94",0%,"604,87 M","3,71 M"
CVBI11,2T2022,"0,29%","3,12%","20,84%",0%,4.734,"1,00","1,10 B","11,0 M",63.415,"99,71",0%,"1,10 B","3,21 M"
CVBI11,2T2024,"0,31%","6,02%","11,87%",0%,5.533,"1,00","1,04 B","11,0 M",90.081,"94,06",0%,"1,03 B","2,82 M"
CVBI11,3T2020,"0,33%","3,82%","14,90%",0%,379,"0,94","353,82 M","3,5 M",4.542,"100,32",0%,"331,88 M","974,98 K"
CVBI11,3T2021,"0,38%","1,42%","19,64%",0%,3.483,"1,02","990,96 M","9,9 M",45.442,"99,93",0%,"1,01 B","3,11 M"
CVBI11,3T2023,"0,33%","7,17%","13,61%",0%,5.168,"0,96","1,05 B","11,0 M",83.075,"95,66",0%,"1,01 B","2,61 M"
CVBI11,4T2020,"0,41%","3,11%","15,26%",0%,780,"1,05","352,38 M","3,5 M",8.366,"99,91",0%,"369,93 M","1,44 M"
CXAG11,1T2022,"0,21%","9,32%","2,31%",0%,98,"0,76","214,21 M","2,1 M",12.397,"102,46",0%,"163,07 M","202,96 K"
CXAG11,1T2024,"0,12%","1,82%","5,53%",0%,122,"0,70","241,63 M","2,1 M",12.371,"115,58",0%,"168,36 M","139,00 K"
CXAG11,2T2022,"0,22%","1,34%","5,94%",0%,102,"0,66","239,99 M","2,1 M",11.961,"114,79",0%,"158,26 M","148,94 K"
CXAG11,2T2023,"0,24%","0,50%","11,43%",0%,91,"0,73","241,49 M","2,1 M",11.659,"115,51",0%,"175,61 M","114,77 K"
CXAG11,2T2024,"0,26%","1,69%","2,76%",0%,142,"0,68","237,30 M","2,1 M",12.230,"113,51",0%,"161,15 M","143,28 K"
CXAG11,3T2022,"0,75%","1,51%","8,56%",0%,76,"0,70","241,48 M","2,1 M",11.711,"115,50",0%,"168,75 M","129,64 K"
CXAG11,3T2023,"0,16%","0,15%","11,17%",0%,112,"0,71","241,78 M","2,1 M",12.010,"115,65",0%,"172,69 M","118,74 K"
CXAG11,4T2022,"1,51%","1,23%","12,23%",0%,81,"0,67","239,69 M","2,1 M",11.488,"114,65",0%,"160,98 M","127,64 K"
CXAG11,4T2023,"0,18%","0,04%","8,27%",0%,122,"0,70","241,46 M","2,1 M",12.183,"115,50",0%,"169,38 M","126,05 K"
CXCI11,1T2022,"0,03%","71,67%","0,44%",0%,121,"0,92","201,13 M","2,1 M",6.237,"97,74",0%,"185,20 M","186,89 K"
CXCI11,1T2023,"0,22%","4,48%","13,92%",0%,51,"0,85","181,77 M","2,1 M",5.460,"88,34",0%,"154,99 M","88,69 K"
CXCI11,1T2024,"0,21%","5,75%","12,36%",0%,115,"0,88","198,20 M","2,1 M",5.427,"96,32",0%,"173,47 M","277,68 K"
CXCI11,2T2022,"0,30%","27,32%","4,29%",0%,47,"0,80","197,77 M","2,1 M",5.824,"96,11",0%,"158,44 M","118,70 K"
CXCI11,2T2023,"0,20%","0,48%","12,45%",0%,59,"0,87","198,63 M","2,1 M",5.371,"96,53",0%,"172,64 M","167,71 K"
CXCI11,2T2024,"0,22%","10,41%","11,94%",0%,76,"0,89","190,69 M","2,1 M",5.368,"92,67",0%,"170,50 M","158,09 K"
CXCI11,3T2022,"0,23%","3,77%","6,43%",0%,77,"0,83","203,45 M","2,1 M",5.679,"98,87",0%,"169,29 M","95,99 K"
CXCI11,3T2023,"0,22%","5,08%","12,64%",0%,49,"0,91","199,69 M","2,1 M",5.324,"97,04",0%,"180,96 M","89,98 K"
CXCI11,4T2022,"0,19%","2,35%","10,28%",0%,52,"0,85","191,60 M","2,1 M",5.546,"93,11",0%,"163,40 M","71,47 K"
CXCI11,4T2023,"0,23%","1,24%","12,67%",0%,71,"0,90","195,51 M","2,1 M",5.352,"95,01",0%,"176,35 M","149,50 K"
CXCO11,1T2021,"0,10%","0,10%","0,00%",0%,0,"0,00","392,06 M","3,9 M",13.788,"99,90",0%,"0,00","0,00"
CXCO11,1T2022,"0,09%","1,20%","7,64%",0%,174,"0,81","376,81 M","3,9 M",13.116,"96,02",0%,"306,46 M","202,47 K"
CXCO11,1T2023,"0,07%","1,48%","13,80%",0%,171,"0,68","390,22 M","3,9 M",13.297,"99,43",0%,"267,30 M","155,86 K"
