Nome,CNPJ,Emissão,Série,Valor,Ticker,Ano
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4,203,"19.138.008,07",MCCI11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1,229,"14.054.058,85",MCCI11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1,376,"12.330.582,96",MCCI11,2023
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,4,54,"12.147.636,34",MCCI11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1,374,"11.703.418,11",MCCI11,2023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,41,1,"11.367.372,61",MCCI11,2023
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,1,245,"11.181.890,21",MCCI11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1,311,"10.785.517,63",MCCI11,2023
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,1,271,"2.487.660,16",MCCI11,2023
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,18/12/2015,132,"247.792.857,91",MCCI11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,12/08/2022,1,"101.301.535,52",MCCI11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,19/07/2019,41,"86.422.758,69",MCCI11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,25/06/2018,21,"86.261.102,36",MCCI11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,14/05/2021,392,"78.911.731,66",MCCI11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/10/2021,456,"70.953.645,98",MCCI11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,03/03/2022,447,"51.752.109,77",MCCI11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,29/11/2019,178,"46.045.440,26",MCCI11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,20/12/2019,239,"42.182.816,30",MCCI11,2022
NOVA SECURITIZACAO SA,08.903.116/0001-42,13/07/2018,29,"41.463.860,79",MCCI11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,18/01/2022,325,"37.092.902,62",MCCI11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,12/12/2019,181,"36.921.199,24",MCCI11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,11/12/2020,195,"36.627.091,49",MCCI11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,11/12/2017,18,"34.695.835,89",MCCI11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,03/06/2020,265,"31.212.336,07",MCCI11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,12/01/2022,435,"29.810.056,17",MCCI11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,20/12/2019,183,"29.613.134,65",MCCI11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,23/09/2022,1,"28.602.670,07",MCCI11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,28/08/2020,313,"27.833.950,87",MCCI11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,28/12/2020,221,"21.344.722,40",MCCI11,2022
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,03/05/2021,257,"19.265.851,20",MCCI11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,12/03/2021,374,"18.518.811,93",MCCI11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,06/05/2021,203,"18.361.907,62",MCCI11,2022
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,03/03/2020,266,"17.976.671,48",MCCI11,2022
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,30/04/2021,1,"16.106.298,25",MCCI11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,28/08/2020,311,"15.717.651,20",MCCI11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,12/04/2021,376,"15.206.691,60",MCCI11,2022
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,18/10/2019,229,"14.079.095,85",MCCI11,2022
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,14/11/2019,54,"12.105.879,49",MCCI11,2022
