Ticker,Periodo,Aluguéis,Ativo total,CRIs,Caixa,Disponibilidades,FIIs,Imóveis,Outros,Outros val. pagar,Passivo total,Patrimônio líquido,Rend. a distribuir,Renda fixa,Taxa administração,Taxa performance,Total investido,Títulos privados,Títulos públicos,Valores a receber,Venda de imóveis
HGRE11,8/2022,10.654,2.008.318,3,6,33.725,0,1.900.761,2,84.809,95.477,1.912.841,9.218,33.719,1.450,0,1.900.765,0,0,73.828,62.510
HGRE11,8/2023,11.698,1.921.431,0,6,34.533,0,1.818.991,2,77.178,87.897,1.833.534,9.218,34.528,1.501,0,1.818.993,0,0,67.905,55.903
HGRE11,9/2017,7.867,1.109.820,23.849,3,53.274,114.803,845.355,54.641,5.810,13.622,1.096.199,6.940,53.271,871,0,1.038.648,0,0,17.898,9.600
HGRE11,9/2018,6.180,1.125.058,8.127,371,6.165,83.762,1.020.644,0,30.559,35.846,1.089.212,4.581,5.794,705,0,1.112.533,0,0,6.359,0
HGRE11,9/2019,6.858,1.286.434,3.222,204,159.141,65.170,1.051.767,0,154.365,161.191,1.125.243,5.858,158.937,968,0,1.120.160,0,0,7.133,0
HGRE11,9/2020,15.731,2.074.560,5.193,39,27.501,17.672,1.990.601,2,293.185,301.581,1.772.978,7.028,27.461,1.368,0,2.013.467,0,0,33.592,17.668
HGRE11,9/2021,12.003,2.130.187,9,5,10.798,0,1.980.647,2,123.743,133.183,1.997.005,8.154,10.793,1.285,0,1.980.658,0,0,138.732,126.604
HGRE11,9/2022,11.317,2.007.642,0,69,27.725,0,1.904.935,2,85.415,96.025,1.911.617,9.218,27.656,1.392,0,1.904.937,0,0,74.981,63.079
HGRE11,9/2023,11.549,1.917.538,0,88,27.883,0,1.820.707,2,75.432,85.932,1.831.606,9.218,27.795,1.282,0,1.820.708,0,0,68.946,54.863
HGRU11,1/2019,984,156.442,6.756,5,5.036,13.969,129.000,0,955,2.516,153.927,1.020,4.091,126,415,149.725,940,940,1.682,0
HGRU11,1/2020,6.281,1.082.730,3.752,3.905,200.281,96.902,769.943,2,19.701,27.768,1.054.962,6.624,196.376,805,638,870.599,0,0,11.850,0
HGRU11,1/2021,15.148,2.226.347,164.795,5,11.938,344.135,1.614.572,70.169,36.308,53.032,2.173.315,12.516,11.933,1.320,2.887,2.193.672,0,0,20.737,0
HGRU11,1/2022,13.338,2.307.490,122.343,1.377,31.322,327.357,1.809.737,3,102.772,121.910,2.185.580,13.989,29.944,1.220,3.929,2.259.440,0,0,16.729,0
HGRU11,1/2023,19.406,2.481.261,158.418,5,41.615,388.322,1.861.543,4,196.696,221.253,2.260.007,15.093,41.610,1.315,8.149,2.408.287,0,0,31.360,8.246
HGRU11,1/2024,15.862,2.553.877,158.780,5,52.208,405.905,1.809.268,100.132,192.007,218.571,2.335.306,15.645,52.203,1.564,9.354,2.474.085,0,0,27.584,9.931
HGRU11,10/2018,984,149.897,6.618,5,7.027,13.915,121.349,0,283,1.676,148.220,1.020,7.022,119,254,141.881,0,0,989,0
HGRU11,10/2019,1.023,158.754,3.593,5,2.285,20.348,129.000,0,1.549,3.060,155.694,1.020,2.280,141,350,152.941,0,0,3.528,0
HGRU11,10/2020,11.494,1.757.203,0,1.423,361.287,215.660,1.047.613,2,384.548,396.768,1.360.435,8.667,359.864,935,2.618,1.263.275,0,0,132.640,0
HGRU11,10/2021,11.559,2.187.183,144.100,5,93.273,309.127,1.610.414,3,8.035,26.437,2.160.746,13.253,93.268,1.153,3.996,2.063.644,0,0,30.265,0
HGRU11,10/2022,13.445,2.397.352,127.983,2.755,119.310,392.187,1.735.918,3,158.618,180.249,2.217.104,15.093,116.555,1.283,5.255,2.256.091,0,0,21.951,5.692
HGRU11,10/2023,17.744,2.486.212,157.465,231,86.496,394.270,1.819.394,4,190.989,213.733,2.272.479,15.645,86.265,1.391,5.707,2.371.133,0,0,28.583,8.926
HGRU11,11/2018,984,150.002,6.587,5,4.493,16.605,121.331,0,250,1.705,148.297,1.020,171,109,326,144.523,4.317,4.317,986,0
HGRU11,11/2019,1.023,558.934,3.510,5,401.842,21.056,129.000,0,400.583,402.903,156.031,1.842,401.837,129,349,153.566,0,0,3.525,0
HGRU11,11/2020,15.116,2.216.140,0,3,175.673,323.177,1.140.200,556.371,28.154,41.452,2.174.688,9.257,175.670,1.290,2.752,2.019.748,0,0,20.719,0
HGRU11,11/2021,12.299,2.203.832,146.102,5,77.171,321.121,1.628.500,3,6.634,25.003,2.178.829,13.253,77.166,1.108,4.009,2.095.726,0,0,30.935,0
HGRU11,11/2022,13.310,2.386.043,125.404,211,117.004,388.468,1.730.183,3,155.935,177.312,2.208.732,15.093,116.793,1.246,5.037,2.244.057,0,0,24.982,8.988
HGRU11,11/2023,17.644,2.489.958,158.829,238,87.066,397.310,1.819.401,4,191.316,213.688,2.276.270,15.645,86.829,1.345,5.382,2.375.543,0,0,27.349,7.961
HGRU11,12/2018,984,155.851,6.681,5,2.340,16.845,129.000,0,278,1.987,153.865,1.170,198,111,427,152.526,2.137,2.137,985,0
HGRU11,12/2019,6.281,1.080.821,3.233,5,194.413,97.339,769.928,2,19.136,23.769,1.057.052,3.529,194.408,745,359,870.503,0,0,15.906,0
HGRU11,12/2020,15.811,2.233.245,166.331,5,10.360,320.511,1.614.440,100.175,40.404,57.938,2.175.307,13.253,10.355,1.418,2.863,2.201.457,0,0,21.428,0
HGRU11,12/2021,13.929,2.307.027,130.971,74,16.692,327.054,1.814.818,3,102.816,122.005,2.185.021,13.989,16.618,1.329,3.871,2.272.845,0,0,17.489,0
HGRU11,12/2022,21.498,2.505.554,158.890,5,59.906,390.197,1.791.200,73.545,196.439,243.534,2.262.020,36.813,59.901,1.344,8.938,2.413.832,0,0,31.816,7.621
HGRU11,12/2023,17.666,2.580.897,160.569,5,129.209,403.600,1.814.650,4,189.890,243.983,2.336.914,42.335,129.204,1.373,10.385,2.378.823,0,0,72.865,53.331
HGRU11,2/2019,984,156.577,6.705,5,3.770,16.106,129.000,0,1.110,2.661,153.915,1.020,2.822,115,416,151.811,943,943,995,0
HGRU11,2/2020,5.479,1.079.136,3.764,5,104.387,97.643,861.914,2,18.843,27.211,1.051.925,6.624,104.382,651,1.093,963.323,0,0,11.426,0
HGRU11,2/2021,14.288,2.217.247,163.134,5,34.520,341.822,1.612.728,45.162,30.869,47.705,2.169.542,12.516,34.515,1.189,3.131,2.162.845,0,0,19.882,0
HGRU11,2/2022,13.434,2.340.122,121.931,2.421,21.917,369.455,1.809.823,3,136.916,156.184,2.183.938,13.989,19.495,1.102,4.178,2.301.212,0,0,16.994,0
HGRU11,2/2023,18.924,2.489.625,159.565,217,34.308,390.253,1.861.677,4,192.953,217.541,2.272.085,15.645,34.091,1.066,7.876,2.411.499,0,0,43.818,21.391
HGRU11,2/2024,16.231,2.551.493,158.612,5,47.945,410.668,1.810.379,100.915,189.914,215.529,2.335.964,15.645,47.940,1.325,8.644,2.480.574,0,0,22.973,5.042
HGRU11,3/2019,984,155.991,6.697,5,1.606,17.696,129.000,0,316,1.870,154.121,1.020,654,111,423,153.393,947,947,992,0
HGRU11,3/2020,5.481,1.078.289,0,5,14.482,94.472,862.031,98.187,23.393,32.064,1.046.225,6.624,14.477,684,1.364,1.054.690,0,0,9.117,0
HGRU11,3/2021,12.233,2.211.262,167.446,1,44.902,342.448,1.611.101,25.189,26.550,43.599,2.167.663,12.516,44.901,1.468,3.064,2.146.184,0,0,20.176,0
HGRU11,3/2022,13.540,2.344.425,124.572,5,26.184,366.420,1.810.194,3,136.564,157.237,2.187.189,15.093,26.179,1.242,4.337,2.301.189,0,0,17.052,0
HGRU11,3/2023,18.874,2.491.786,162.310,1.248,56.515,388.229,1.844.301,4,192.604,216.673,2.275.113,15.645,55.267,1.358,7.067,2.394.844,0,0,40.427,18.033
HGRU11,3/2024,15.933,2.536.159,157.484,17,46.423,399.184,1.810.408,101.735,187.235,212.087,2.324.071,15.645,46.406,1.392,7.815,2.468.811,0,0,20.924,3.242
HGRU11,4/2018,0,146.190,0,7,146.190,0,0,0,0,6,146.185,0,146.184,5,0,0,0,0,0,0
HGRU11,4/2019,984,155.756,6.426,5,2.987,16.209,129.000,0,316,1.882,153.874,1.020,2.031,130,416,151.634,951,951,1.135,0
HGRU11,4/2020,6.995,1.081.456,0,5,14.185,95.682,862.031,98.187,23.322,32.271,1.049.185,6.624,14.180,604,1.721,1.055.900,0,0,11.370,0
HGRU11,4/2021,11.943,2.202.456,169.732,5,38.618,337.901,1.610.801,25.239,14.449,31.487,2.170.970,12.516,38.613,1.259,3.262,2.143.673,0,0,20.165,0
HGRU11,4/2022,13.653,2.368.446,74.312,3.005,110.662,361.330,1.802.517,3,159.951,180.943,2.187.503,15.093,107.657,1.108,4.790,2.238.162,0,0,19.622,2.660
HGRU11,4/2023,18.751,2.492.673,164.028,5,54.672,389.867,1.845.428,4,192.590,216.099,2.276.574,15.645,54.667,1.083,6.781,2.399.327,0,0,38.674,16.488
HGRU11,4/2024,15.926,2.528.712,154.781,5,28.307,411.605,1.810.461,102.615,186.019,209.929,2.318.783,15.645,28.302,1.512,6.752,2.479.462,0,0,20.942,3.242
HGRU11,5/2018,984,148.552,11.863,5,12.432,1.811,0,121.341,1.915,2.238,146.314,210,12.427,113,0,135.015,0,0,1.105,0
HGRU11,5/2019,1.023,156.043,6.541,5,3.097,16.191,129.000,0,327,1.881,154.162,1.020,2.136,131,402,151.732,956,956,1.215,0
HGRU11,5/2020,7.916,1.081.897,0,5,20.238,89.934,862.031,98.287,23.383,32.695,1.049.202,6.624,20.233,614,2.074,1.050.252,0,0,11.407,0
HGRU11,5/2021,11.299,2.198.942,170.207,1.370,29.654,333.600,1.609.815,25.304,11.501,29.104,2.169.839,12.885,28.284,1.284,3.434,2.138.927,0,0,30.362,0
HGRU11,5/2022,13.629,2.371.671,91.831,7,103.425,360.485,1.796.396,3,159.138,180.457,2.191.214,15.093,103.418,1.296,4.930,2.248.715,0,0,19.532,2.463
HGRU11,5/2023,18.882,2.496.746,162.890,1.266,58.788,392.642,1.845.433,4,192.980,216.080,2.280.666,15.645,57.522,1.396,6.058,2.400.968,0,0,36.990,14.752
HGRU11,5/2024,16.057,2.529.013,155.432,5,22.303,414.308,1.810.479,103.448,185.726,208.561,2.320.451,15.645,22.298,1.400,5.790,2.483.667,0,0,23.043,3.242
HGRU11,6/2018,984,147.548,11.734,3,2.391,11.098,0,121.341,123,1.360,146.188,1.125,2.388,113,0,144.173,0,0,985,0
HGRU11,6/2019,1.023,156.450,6.697,5,4.080,15.644,129.000,0,379,1.916,154.534,1.020,3.116,110,407,151.341,959,959,1.028,0
HGRU11,6/2020,9.095,1.403.931,0,5,120.540,222.188,1.048.112,3,42.492,52.640,1.351.290,6.929,120.535,841,2.378,1.270.303,0,0,13.087,0
HGRU11,6/2021,11.129,2.197.358,169.594,5,18.065,340.951,1.610.230,25.378,11.286,33.474,2.163.884,16.566,18.060,1.289,4.333,2.146.153,0,0,33.140,0
HGRU11,6/2022,12.725,2.369.825,130.153,5,62.612,363.036,1.789.343,3,163.145,193.058,2.176.767,22.088,62.607,1.264,6.561,2.282.535,0,0,24.677,8.567
HGRU11,6/2023,18.819,2.501.684,164.168,5,59.503,396.006,1.845.513,4,193.775,228.393,2.273.290,25.769,59.498,1.392,7.457,2.405.692,0,0,36.489,14.210
HGRU11,6/2024,16.026,2.525.062,93.113,5,17.142,410.665,1.810.692,104.229,184.691,214.431,2.310.631,23.008,17.137,328,6.404,2.418.699,0,0,89.221,3.242
HGRU11,7/2018,984,147.764,11.888,5,8.545,5.002,0,121.341,142,1.342,146.422,1.020,8.540,119,61,138.231,0,0,988,0
HGRU11,7/2019,1.023,156.570,6.702,5,2.291,17.546,129.000,0,393,1.939,154.631,1.020,1.323,137,389,153.248,964,964,1.031,0
HGRU11,7/2020,10.973,1.398.599,0,5,116.994,221.582,1.047.587,3,35.116,47.023,1.351.576,8.523,116.989,1.024,2.360,1.269.172,0,0,12.433,0
HGRU11,7/2021,11.129,2.193.878,169.246,5,13.899,344.892,1.610.387,25.465,11.460,30.245,2.163.633,13.253,13.894,1.340,4.192,2.149.991,0,0,29.988,0
HGRU11,7/2022,12.725,2.362.690,128.034,202,73.709,362.353,1.776.050,3,163.566,186.206,2.176.483,15.093,73.507,1.271,6.276,2.266.440,0,0,22.540,6.588
HGRU11,7/2023,17.491,2.493.711,163.558,5,51.550,399.361,1.845.639,4,193.279,217.382,2.276.329,15.646,51.545,1.394,7.062,2.408.562,0,0,33.599,12.614
HGRU11,7/2024,14.554,2.513.810,82.742,5,16.286,410.772,1.810.692,105.164,178.962,201.980,2.311.830,15.645,16.281,1.510,5.862,2.409.370,0,0,88.153,3.242
HGRU11,8/2018,984,148.324,6.384,5,3.913,15.691,0,121.349,58,1.321,147.003,1.020,3.908,128,115,143.424,0,0,986,0
HGRU11,8/2019,1.023,156.848,6.633,21,825,19.361,129.000,0,472,2.002,154.846,1.020,804,134,377,154.995,0,0,1.028,0
HGRU11,8/2020,12.574,1.397.946,0,5,97.349,238.907,1.047.597,3,34.889,46.813,1.351.133,8.523,97.344,949,2.451,1.286.507,0,0,14.090,0
HGRU11,8/2021,11.139,2.189.095,168.218,5,29.961,350.275,1.610.773,3,10.617,29.229,2.159.867,13.253,29.956,1.318,4.041,2.129.270,0,0,29.865,0
HGRU11,8/2022,13.245,2.367.838,128.363,204,77.078,361.411,1.776.050,3,157.120,179.416,2.188.422,15.093,76.874,1.433,5.769,2.265.828,0,0,24.932,6.235
HGRU11,8/2023,17.487,2.489.433,162.329,2.093,52.465,398.044,1.845.660,4,192.671,216.295,2.273.138,15.645,50.372,1.540,6.439,2.406.038,0,0,30.930,10.113
HGRU11,9/2018,984,148.291,6.331,5,3.959,15.667,121.349,0,57,1.376,146.915,1.020,3.954,104,195,143.347,0,0,984,0
HGRU11,9/2019,1.023,158.378,3.639,5,5.532,19.182,129.000,0,2.014,3.532,154.846,1.020,5.527,128,370,151.821,0,0,1.025,0
HGRU11,9/2020,12.790,1.397.725,0,5,135.471,200.672,1.047.598,3,34.832,46.858,1.350.867,8.523,135.466,966,2.537,1.248.272,0,0,13.982,0
HGRU11,9/2021,11.237,2.190.867,175.239,5,23.842,351.042,1.610.915,3,8.809,27.265,2.163.602,13.253,23.837,1.228,3.975,2.137.199,0,0,29.827,0
HGRU11,9/2022,13.161,2.370.604,127.985,2.755,111.361,362.581,1.743.753,3,153.821,175.749,2.194.855,15.093,108.606,1.371,5.464,2.234.322,0,0,24.921,8.818
HGRU11,9/2023,17.574,2.484.571,159.749,5,50.511,397.941,1.845.912,4,192.113,215.286,2.269.285,15.645,50.506,1.394,6.133,2.403.606,0,0,30.454,10.138
HLOG11,1/2020,1.091,174.103,0,2,3.729,5.582,163.686,0,82,1.179,172.924,977,3.727,121,0,169.268,0,0,1.107,0
HLOG11,1/2021,2.784,691.912,0,1,14.346,42.937,631.828,0,178.582,181.585,510.327,2.678,14.345,326,0,674.765,0,0,2.801,0
HLOG11,1/2022,3.049,663.452,0,2,5.197,37.917,580.377,36.803,181.752,184.835,478.617,2.763,5.195,321,0,655.097,0,0,3.158,0
HLOG11,1/2023,4.363,678.436,0,15,10.345,20.464,605.086,38.177,180.777,183.886,494.549,2.763,10.330,347,0,663.728,0,0,4.363,0
HLOG11,1/2024,3.852,690.496,0,103,6.715,22.612,619.007,38.308,192.484,194.682,495.814,1.955,6.611,243,0,679.927,0,0,3.854,0
HLOG11,10/2019,1.354,168.884,0,3,11.011,4.415,152.100,0,6.076,6.189,162.695,0,11.008,113,0,156.515,0,0,1.357,0
HLOG11,10/2020,1.226,207.411,0,5,4.334,37.403,164.439,0,16.397,17.588,189.823,1.065,4.329,127,0,201.842,0,0,1.235,0
HLOG11,10/2021,2.499,664.181,0,3,5.796,41.891,613.985,0,175.694,178.680,485.501,2.678,5.793,309,0,655.876,0,0,2.510,0
HLOG11,10/2022,3.645,655.660,0,14,3.823,29.745,581.437,37.000,180.297,183.360,472.300,2.763,3.808,301,0,648.182,0,0,3.656,0
HLOG11,10/2023,3.861,686.830,0,2,13.333,22.177,609.386,38.064,194.850,197.941,488.890,2.763,13.331,328,0,669.627,0,0,3.870,0
HLOG11,11/2019,1.364,169.861,0,2,11.820,4.503,152.100,0,6.120,6.224,163.637,0,11.817,104,0,156.603,0,0,1.439,0
HLOG11,11/2020,1.222,580.271,0,2,16.206,39.449,523.230,0,369.376,370.712,209.559,1.213,16.204,123,0,562.680,0,0,1.385,0
HLOG11,11/2021,1.438,661.932,0,2,6.032,40.378,577.273,36.803,175.720,178.706,483.226,2.678,6.030,308,0,654.454,0,0,1.446,0
HLOG11,11/2022,3.239,654.896,0,14,3.820,29.092,581.741,37.000,179.888,182.951,471.945,2.763,3.806,301,0,647.833,0,0,3.244,0
HLOG11,11/2023,3.974,686.029,0,2,11.443,22.300,610.193,38.064,194.148,197.222,488.806,2.763,11.441,312,0,670.557,0,0,4.028,0
HLOG11,12/2019,1.077,176.454,0,3,5.635,6.242,163.500,0,267,3.012,173.442,2.635,5.632,110,0,169.742,0,0,1.077,0
HLOG11,12/2020,1.477,692.880,0,2,65.521,42.434,581.793,0,177.751,181.003,511.877,3.188,65.519,65,0,624.227,0,0,3.131,0
HLOG11,12/2021,1.438,662.893,0,2,5.292,38.985,580.375,36.803,180.904,183.624,479.269,2.678,5.290,42,0,656.163,0,0,1.438,0
HLOG11,12/2022,3.216,675.874,0,14,8.352,21.020,605.083,38.177,178.084,180.878,494.996,2.763,8.338,32,0,664.280,0,0,3.242,0
HLOG11,12/2023,3.754,692.856,0,2,8.973,23.078,618.743,38.308,192.874,195.951,496.905,2.763,8.971,314,0,680.129,0,0,3.755,0
HLOG11,2/2020,1.095,174.416,0,2,3.441,5.998,163.871,0,56,1.132,173.285,977,3.438,99,0,169.869,0,0,1.107,0
HLOG11,2/2021,2.780,690.731,0,1,12.178,43.482,632.277,0,177.484,180.454,510.278,2.678,12.178,292,0,675.760,0,0,2.793,0
HLOG11,2/2022,3.101,663.247,0,2,5.508,37.258,580.379,37.000,182.002,185.054,478.193,2.763,5.506,290,0,654.637,0,0,3.102,0
HLOG11,2/2023,4.499,677.070,0,2,9.166,20.062,605.161,38.177,180.735,183.781,493.289,2.763,9.164,283,0,663.400,0,0,4.504,0
HLOG11,2/2024,4.138,689.711,0,2,4.916,22.979,619.364,38.308,191.819,193.983,495.727,1.955,4.914,210,0,680.650,0,0,4.144,0
HLOG11,3/2020,695,173.373,0,2,3.464,5.335,163.871,0,24,1.122,172.252,977,3.462,121,0,169.206,0,0,702,0
HLOG11,3/2021,2.783,689.323,0,2,11.491,42.463,632.578,0,177.026,180.077,509.246,2.678,11.489,373,0,675.041,0,0,2.791,0
HLOG11,3/2022,2.657,662.471,0,2,5.153,37.259,580.402,37.000,182.873,185.970,476.501,2.763,5.151,335,0,654.661,0,0,2.657,0
HLOG11,3/2023,3.844,675.893,0,2,8.647,19.831,605.488,38.074,181.363,184.487,491.406,2.763,8.645,361,0,663.393,0,0,3.853,0
HLOG11,3/2024,4.047,688.974,0,2,4.375,22.754,619.490,38.302,191.398,193.574,495.400,1.955,4.373,221,0,680.547,0,0,4.052,0
HLOG11,4/2020,1.031,173.017,0,1,2.710,5.391,163.871,0,27,1.113,171.903,977,2.709,110,0,169.262,0,0,1.045,0
HLOG11,4/2021,2.416,687.957,0,2,10.437,41.800,633.289,0,177.000,180.001,507.956,2.678,10.435,324,0,675.089,0,0,2.432,0
HLOG11,4/2022,2.654,663.628,0,127,6.657,36.882,580.434,37.000,184.650,187.701,475.926,2.763,6.530,289,0,654.316,0,0,2.655,0
HLOG11,4/2023,3.994,674.620,0,2,6.929,19.651,605.963,38.074,181.241,184.285,490.335,2.763,6.927,282,0,663.688,0,0,4.003,0
HLOG11,4/2024,3.754,687.887,0,2,11.624,22.471,567.443,51.387,190.950,193.148,494.739,1.955,11.622,243,0,641.302,0,0,34.962,31.200
HLOG11,5/2020,1.015,173.534,0,3,2.871,5.698,163.907,0,36,1.122,172.412,977,2.868,110,0,169.605,0,0,1.058,0
HLOG11,5/2021,2.492,686.677,0,169,9.709,40.790,633.629,0,176.207,179.224,507.453,2.678,9.540,339,0,674.418,0,0,2.550,0
HLOG11,5/2022,2.654,662.205,0,39,6.460,35.577,580.488,37.000,186.648,189.743,472.462,2.763,6.421,333,0,653.065,0,0,2.680,0
HLOG11,5/2023,3.718,675.834,0,81,5.697,21.425,606.889,38.074,181.823,184.929,490.905,2.763,5.617,344,0,666.388,0,0,3.749,0
HLOG11,5/2024,2.970,686.728,0,2,9.691,23.089,567.752,51.492,190.089,192.275,494.453,1.955,9.689,231,0,642.333,0,0,34.704,31.700
HLOG11,6/2020,1.015,174.089,0,2,3.053,5.983,163.907,0,40,1.132,172.956,977,3.050,115,0,169.891,0,0,1.145,0
HLOG11,6/2021,2.132,684.426,0,9,7.795,39.801,634.688,0,175.834,178.560,505.866,2.678,7.785,49,0,674.489,0,0,2.143,0
HLOG11,6/2022,3.133,660.831,0,14,6.978,33.086,580.598,37.000,187.308,190.086,470.746,2.763,6.963,15,0,650.684,0,0,3.170,0
HLOG11,6/2023,4.498,672.807,0,216,1.469,21.603,607.136,38.069,181.178,184.269,488.538,2.763,1.253,328,0,666.808,0,0,4.531,0
HLOG11,6/2024,3.183,680.270,0,2,377,22.758,568.369,53.620,185.147,187.390,492.879,2.210,375,33,0,644.747,0,0,35.146,31.950
HLOG11,7/2020,630,192.554,0,8,5.524,22.425,163.945,0,17.873,18.992,173.562,992,5.516,127,0,186.369,0,0,661,0
HLOG11,7/2021,2.119,663.764,0,3,6.901,40.907,613.821,0,175.757,178.778,484.986,2.678,6.898,344,0,654.728,0,0,2.135,0
HLOG11,7/2022,2.992,658.893,0,72,5.177,33.098,580.601,37.000,184.250,187.329,471.564,2.763,5.104,316,0,650.699,0,0,3.016,0
HLOG11,7/2023,4.101,674.250,0,2,3.037,21.544,607.476,38.069,180.345,183.435,490.815,2.763,3.035,327,0,667.090,0,0,4.123,0
HLOG11,7/2024,3.501,680.593,0,2,3.738,23.027,568.736,49.629,185.725,187.786,492.807,1.700,3.736,361,0,641.393,0,0,35.462,31.950
HLOG11,8/2020,1.054,191.952,0,2,2.843,23.949,164.064,0,471,1.662,190.290,1.065,2.841,126,0,188.013,0,0,1.096,0
HLOG11,8/2021,2.458,665.304,0,2,6.196,42.813,613.823,0,175.959,178.976,486.328,2.678,6.194,340,0,656.636,0,0,2.472,0
HLOG11,8/2022,2.571,657.852,0,14,4.143,33.120,580.998,37.000,183.400,186.508,471.344,2.763,4.129,345,0,651.118,0,0,2.591,0
HLOG11,8/2023,4.296,689.870,0,2,17.812,21.895,607.781,38.069,196.279,199.402,490.469,2.763,17.810,360,0,667.745,0,0,4.314,0
HLOG11,9/2019,1.000,153.699,0,1,22.699,0,130.000,0,33.960,33.967,119.732,0,22.698,8,0,130.000,0,0,1.000,0
HLOG11,9/2020,1.091,191.999,0,6,3.531,23.280,164.076,0,483,1.675,190.324,1.065,3.524,127,0,187.356,0,0,1.113,0
HLOG11,9/2021,2.490,663.815,0,2,5.988,41.510,613.824,0,175.600,178.602,485.212,2.678,5.986,324,0,655.334,0,0,2.493,0
HLOG11,9/2022,3.463,656.880,0,14,2.764,32.396,581.242,37.000,181.620,184.698,472.182,2.763,2.749,315,0,650.637,0,0,3.479,0
HLOG11,9/2023,4.333,688.622,0,2,15.623,22.109,608.357,38.064,195.294,198.369,490.253,2.763,15.621,313,0,668.529,0,0,4.470,0
HOFC11,1/2020,723,194.483,0,4,11.078,0,182.047,0,107.609,108.465,86.018,818,11.074,39,0,182.047,0,0,1.358,0
HOFC11,1/2021,1.959,442.623,0,26,17.427,0,359.660,61.261,50.938,53.335,389.288,2.078,17.401,319,0,420.921,0,0,4.275,0
HOFC11,1/2022,2.512,394.896,0,812,6.408,0,315.430,59.126,65.153,66.869,328.027,1.323,5.595,393,0,374.556,0,0,13.932,0
HOFC11,1/2023,4.715,401.413,0,198,875,0,332.318,63.370,58.851,59.339,342.074,416,678,73,0,395.688,0,0,4.850,0
HOFC11,1/2024,1.859,322.423,0,2,1.792,0,264.585,54.186,58.961,59.014,263.409,0,1.790,53,0,318.772,0,0,1.859,0
HOFC11,10/2019,647,186.317,0,3,10.934,0,174.299,0,107.582,107.814,78.503,210,10.931,22,0,174.299,0,0,1.084,0
HOFC11,10/2020,80,426.080,0,10,17.649,0,348.765,57.751,38.551,40.869,385.210,2.116,17.639,202,0,406.516,0,0,1.915,0
HOFC11,10/2021,2.682,444.743,0,14,13.742,0,359.662,65.743,62.538,64.333,380.411,1.587,13.728,207,0,425.405,0,0,5.597,0
HOFC11,10/2022,2.678,399.891,0,2,399,0,332.306,64.404,58.085,58.949,340.942,756,397,108,0,396.711,0,0,2.781,0
HOFC11,10/2023,2.923,398.057,0,422,1.421,0,332.403,60.585,59.419,59.890,338.167,416,998,55,0,392.988,0,0,3.649,0
HOFC11,11/2019,689,186.797,0,1,11.365,0,174.305,0,107.592,108.266,78.531,654,11.364,20,0,174.305,0,0,1.126,0
HOFC11,11/2020,2.787,429.432,0,5,17.543,0,348.765,58.151,39.261,41.532,387.900,2.078,17.538,192,0,406.916,0,0,4.972,0
HOFC11,11/2021,2.571,444.704,0,6,13.806,0,359.662,65.743,62.755,64.512,380.192,1.549,13.800,208,0,425.405,0,0,5.493,0
HOFC11,11/2022,2.606,399.191,0,2,293,0,332.306,63.884,58.316,58.411,340.780,0,291,95,0,396.190,0,0,2.707,0
HOFC11,11/2023,2.652,396.778,0,332,998,0,332.403,60.605,59.157,59.623,337.155,416,667,50,0,393.008,0,0,2.772,0
HOFC11,12/2019,689,194.294,0,24,10.850,0,182.047,0,107.603,108.185,86.109,561,10.826,20,0,182.047,0,0,1.397,0
HOFC11,12/2020,1.951,438.043,0,17,17.049,0,358.517,58.551,46.840,49.115,388.928,2.063,17.033,211,0,417.068,0,0,3.926,0
HOFC11,12/2021,2.323,443.892,0,3,14.180,0,359.662,65.743,63.366,65.154,378.738,1.549,14.178,239,0,425.405,0,0,4.307,0
HOFC11,12/2022,2.588,399.333,0,2,1.108,0,332.316,63.320,58.504,58.849,340.484,265,1.106,80,0,395.636,0,0,2.588,0
HOFC11,12/2023,1.647,322.744,0,2,693,0,264.585,55.695,58.972,59.923,262.821,945,691,7,0,320.280,0,0,1.771,0
HOFC11,2/2020,533,194.121,0,31,10.866,0,182.064,0,107.611,107.650,86.471,0,10.834,38,0,182.064,0,0,1.191,0
HOFC11,2/2021,2.433,441.619,0,15,16.085,0,359.662,61.261,51.550,53.824,387.795,1.927,16.070,347,0,420.923,0,0,4.611,0
HOFC11,2/2022,2.662,393.869,0,821,5.138,0,315.430,59.180,66.070,67.504,326.365,1.323,4.317,112,0,374.610,0,0,14.121,0
HOFC11,2/2023,3.561,400.055,0,362,1.966,0,332.320,62.203,59.037,59.508,340.547,416,1.604,55,0,394.523,0,0,3.565,0
HOFC11,2/2024,1.603,322.264,0,2,1.889,0,264.585,54.186,58.873,58.918,263.346,0,1.887,46,0,318.772,0,0,1.603,0
HOFC11,3/2020,1.732,493.077,0,30,170.798,0,312.036,0,104.761,105.733,387.343,855,170.768,117,0,312.036,0,0,10.243,0
HOFC11,3/2021,1.750,439.888,0,12,15.543,0,359.662,61.261,52.425,54.351,385.537,1.583,15.531,342,0,420.923,0,0,3.423,0
HOFC11,3/2022,3.714,383.814,0,808,4.429,0,315.438,59.247,57.768,59.482,324.331,1.323,3.622,391,0,374.685,0,0,4.700,0
HOFC11,3/2023,3.788,400.425,0,2,2.065,0,332.322,62.241,59.675,60.501,339.924,756,2.063,70,0,394.563,0,0,3.797,0
